title,director,genre_1,genre_2,actors,movie_release,average_rating,top_reviewer,top_review_rating,top_review_text,poster_url,release_date
Star Wars: Episode II – Attack of the Clones,George Lucas,Action,Science Fiction,Hayden Christensen,2002,2.9,gal pacino,2.5,"i'm convinced that anakin subconsciously used the force to make padme slowly fall in love with him because there's simply no way a queen/galactic senator would EVER get with a creepy, whiny child murderer with a mini ponytail",https://a.ltrbxd.com/resized/film-poster/5/0/7/1/0/50710-star-wars-episode-ii-attack-of-the-clones-0-230-0-345-crop.jpg?v=cdb8caab10,2024-12-07
Halloween,John Carpenter,Horror,Thriller,Donald Pleasence,1978,3.8,demi adejuyigbe,4.5,"see this is why i simply don't ""have sex."" one second you're just layin down the pipe and all of a sudden the big boy come in to try and stab you 'cause he jealous of you and your rockin hog. i don't need that pressure in my life. porkin is a young man's game, i got bills to pay",https://a.ltrbxd.com/resized/film-poster/6/0/2/9/8/60298-halloween-0-230-0-345-crop.jpg?v=bcb3149dda,2024-12-08
Halloween,John Carpenter,Horror,Thriller,Donald Pleasence,1978,3.8,Jay,5.0,"jamie lee curtis: AAAAAAAAH
michael myers, walking as slow as possible after her: why ah you running?",https://a.ltrbxd.com/resized/film-poster/6/0/2/9/8/60298-halloween-0-230-0-345-crop.jpg?v=bcb3149dda,2024-12-08
Halloween,John Carpenter,Horror,Thriller,Donald Pleasence,1978,3.8,ciara,4.0,all this guy does is stand there breathing heavily like damn bitch just take a puff from your inhaler and go,https://a.ltrbxd.com/resized/film-poster/6/0/2/9/8/60298-halloween-0-230-0-345-crop.jpg?v=bcb3149dda,2024-12-08
City of God,Fernando Meirelles,Drama,Crime,Alexandre Rodrigues,2002,4.5,liam f,4.0,someone get that chicken an Oscar,https://a.ltrbxd.com/resized/film-poster/5/1/5/2/3/51523-city-of-god-0-230-0-345-crop.jpg?v=7517ea94ce,2024-12-09
Charlie and the Chocolate Factory,Tim Burton,Fantasy,Comedy,Johnny Depp,2005,3.3,Karsten,3.0,Mike Teavee definitely grew up to be a Twitch streamer,https://a.ltrbxd.com/resized/film-poster/5/1/9/3/2/51932-charlie-and-the-chocolate-factory-0-230-0-345-crop.jpg?v=cf68e10228,2024-12-10
Charlie and the Chocolate Factory,Tim Burton,Fantasy,Comedy,Johnny Depp,2005,3.3,ciara,3.0,someone on twitter pointed out that this is literally just Saw but with no blood to make it a kids movie and ever since i read that my life has not known peace,https://a.ltrbxd.com/resized/film-poster/5/1/9/3/2/51932-charlie-and-the-chocolate-factory-0-230-0-345-crop.jpg?v=cf68e10228,2024-12-10
Charlie and the Chocolate Factory,Tim Burton,Fantasy,Comedy,Johnny Depp,2005,3.3,Jacob,4.0,I do not trust people who don’t like this movie,https://a.ltrbxd.com/resized/film-poster/5/1/9/3/2/51932-charlie-and-the-chocolate-factory-0-230-0-345-crop.jpg?v=cf68e10228,2024-12-10
How to Train Your Dragon,Chris Sanders,Fantasy,Family,Jay Baruchel,2010,4.0,DirkH,5.0,I wish this was my autobiography.,https://a.ltrbxd.com/resized/sm/upload/0r/r7/c6/7e/hIXX3IRFy0InUOmYeWjvhCAgQNj-0-230-0-345-crop.jpg?v=d158027eb4,2024-12-11
How to Train Your Dragon,Chris Sanders,Fantasy,Family,Jay Baruchel,2010,4.0,James (Schaffrillas),4.5,"Wtf why this movie so damn good? It's perfectly paced, incredibly powerful, striking from an animation perspective (save for a poorly rendered character here and there). Why did I never like this as a kid? It's the best DreamWorks movie of 2010, the year that also gave us Megamind and Shrek 4. HOW DO YOU MANAGE THAT OUTPUT OF QUALITY IN THE SAME YEAR. SHARK TALE HAS NO EXCUSE ANYMORE",https://a.ltrbxd.com/resized/sm/upload/0r/r7/c6/7e/hIXX3IRFy0InUOmYeWjvhCAgQNj-0-230-0-345-crop.jpg?v=d158027eb4,2024-12-11
How to Train Your Dragon,Chris Sanders,Fantasy,Family,Jay Baruchel,2010,4.0,Frandi Peralta,5.0,One of the best animated films ever made.,https://a.ltrbxd.com/resized/sm/upload/0r/r7/c6/7e/hIXX3IRFy0InUOmYeWjvhCAgQNj-0-230-0-345-crop.jpg?v=d158027eb4,2024-12-11
Raiders of the Lost Ark,Steven Spielberg,Adventure,Action,Harrison Ford,1981,4.2,Bethany,4.5,i'm the girl in professor jones' class with 'love you' written on her eyelids,https://a.ltrbxd.com/resized/film-poster/5/1/9/6/5/51965-raiders-of-the-lost-ark-0-230-0-345-crop.jpg?v=2b066bfd52,2024-12-12
Raiders of the Lost Ark,Steven Spielberg,Adventure,Action,Harrison Ford,1981,4.2,mommy longlegs,4.0,he really raided the fuck out of those arks huh,https://a.ltrbxd.com/resized/film-poster/5/1/9/6/5/51965-raiders-of-the-lost-ark-0-230-0-345-crop.jpg?v=2b066bfd52,2024-12-12
The Hangover,Todd Phillips,Comedy,,Bradley Cooper,2009,3.6,Hannah,3.0,listen i’m not sure if a whole movie about how hot bradley cooper is needed to be made but i’m glad it was,https://a.ltrbxd.com/resized/film-poster/4/0/1/0/0/40100-the-hangover-0-230-0-345-crop.jpg?v=6464871bf5,2024-12-13
The Hangover,Todd Phillips,Comedy,,Bradley Cooper,2009,3.6,shay,4.0,this movie is a classic and sometimes you need to take a break and watch movies you don't need to use your brain for thanks for coming to my ted talk,https://a.ltrbxd.com/resized/film-poster/4/0/1/0/0/40100-the-hangover-0-230-0-345-crop.jpg?v=6464871bf5,2024-12-13
The Hangover,Todd Phillips,Comedy,,Bradley Cooper,2009,3.6,liv,3.0,i want a whole movie on just bradley cooper’s character’s life as a middle school teacher,https://a.ltrbxd.com/resized/film-poster/4/0/1/0/0/40100-the-hangover-0-230-0-345-crop.jpg?v=6464871bf5,2024-12-13
The Sixth Sense,M. Night Shyamalan,Thriller,Mystery,Bruce Willis,1999,4.0,✡︎,4.5,Toni Collette has some fucked up kids,https://a.ltrbxd.com/resized/film-poster/5/1/4/0/7/51407-the-sixth-sense-0-230-0-345-crop.jpg?v=ab482dfeb6,2024-12-14
Cars,John Lasseter,Adventure,Family,Owen Wilson,2006,3.7,James (Schaffrillas),2.5,In my junior year of high school we had to watch this movie in health class and write a paper on Lightning McQueen's character growth and how he forms healthy relationships with the people around him over the course of the movie. So that was fun,https://a.ltrbxd.com/resized/sm/upload/de/kp/63/hd/dWg33ektXuHmxjSjEulwDPTWbC2-0-230-0-345-crop.jpg?v=df40f228cb,2024-12-15
When Harry Met Sally...,Rob Reiner,Drama,Romance,Meg Ryan,1989,4.1,Jay,4.0,no more tinder just carrie fisher and her rolodex picking your ideal mate,https://a.ltrbxd.com/resized/film-poster/5/1/4/8/5/51485-when-harry-met-sally--0-230-0-345-crop.jpg?v=2f277e2fe7,2024-12-16
When Harry Met Sally...,Rob Reiner,Drama,Romance,Meg Ryan,1989,4.1,Karsten,4.5,"she has great hair, he has god awful hair, simple as that",https://a.ltrbxd.com/resized/film-poster/5/1/4/8/5/51485-when-harry-met-sally--0-230-0-345-crop.jpg?v=2f277e2fe7,2024-12-16
Turning Red,Domee Shi,Family,Comedy,Rosalie Chiang,2022,3.5,james💫,3.5,miriam talking about boys while wearing that gay ass outfit… give it a few years girlie,https://a.ltrbxd.com/resized/film-poster/4/3/8/7/2/7/438727-turning-red-0-230-0-345-crop.jpg?v=85497b8090,2024-12-17
Turning Red,Domee Shi,Family,Comedy,Rosalie Chiang,2022,3.5,👽 Zara 👽,4.5,really appreciate how it captures the essence of being 13 and your mum discovering your cringey anime inspired fanart,https://a.ltrbxd.com/resized/film-poster/4/3/8/7/2/7/438727-turning-red-0-230-0-345-crop.jpg?v=85497b8090,2024-12-17
Turning Red,Domee Shi,Family,Comedy,Rosalie Chiang,2022,3.5,24framesofnick,3.5,PERIODS? IN MY DISNEY MOVIE????? THIS IS OUTRAGEOUS!!!,https://a.ltrbxd.com/resized/film-poster/4/3/8/7/2/7/438727-turning-red-0-230-0-345-crop.jpg?v=85497b8090,2024-12-17
Spider-Man 3,Sam Raimi,Science Fiction,Adventure,Tobey Maguire,2007,3.1,Iman,4.5,This is so unironically great,https://a.ltrbxd.com/resized/sm/upload/gi/zi/fp/69/uC2pAMjb32NIgQ1GdC1Bl6LZJc2-0-230-0-345-crop.jpg?v=71a23d5211,2024-12-18
Spider-Man 3,Sam Raimi,Science Fiction,Adventure,Tobey Maguire,2007,3.1,James (Schaffrillas),5.0,This is the only movie I rewatched in preparation for No Way Home,https://a.ltrbxd.com/resized/sm/upload/gi/zi/fp/69/uC2pAMjb32NIgQ1GdC1Bl6LZJc2-0-230-0-345-crop.jpg?v=71a23d5211,2024-12-18
Spider-Man 3,Sam Raimi,Science Fiction,Adventure,Tobey Maguire,2007,3.1,aaron,3.5,if spider-man black suit bad why kinda sexy,https://a.ltrbxd.com/resized/sm/upload/gi/zi/fp/69/uC2pAMjb32NIgQ1GdC1Bl6LZJc2-0-230-0-345-crop.jpg?v=71a23d5211,2024-12-18
Kingsman: The Secret Service,Matthew Vaughn,Comedy,Crime,Taron Egerton,2014,3.7,megan,4.0,"i'm a catholic whore currently enjoying congress out of wedlock with my black jewish boyfriend who works in a military abortion clinic. so hail satan and have a lovely afternoon, madam.",https://a.ltrbxd.com/resized/film-poster/1/4/8/2/0/0/148200-kingsman-the-secret-service-0-230-0-345-crop.jpg?v=cd49b739cf,2024-12-20
Kingsman: The Secret Service,Matthew Vaughn,Comedy,Crime,Taron Egerton,2014,3.7,kennedy,4.0,is the villain really a villain if he makes iggy azalea disappear,https://a.ltrbxd.com/resized/film-poster/1/4/8/2/0/0/148200-kingsman-the-secret-service-0-230-0-345-crop.jpg?v=cd49b739cf,2024-12-20
Kingsman: The Secret Service,Matthew Vaughn,Comedy,Crime,Taron Egerton,2014,3.7,#1 gizmo fan,4.0,"bruvs, is it gay to cry when ur girlfriend sofia boutella murders men with her knife feet? asking for a friend",https://a.ltrbxd.com/resized/film-poster/1/4/8/2/0/0/148200-kingsman-the-secret-service-0-230-0-345-crop.jpg?v=cd49b739cf,2024-12-20
Star Wars: The Rise of Skywalker,J.J. Abrams,Adventure,Action,Carrie Fisher,2019,2.3,davidehrlich,2.0,"spiritually corrupt, but — BUT! — also flat and artless in a way that not even the worst Star Wars movies have been before.
thanks to paternity leave, i have no professional obligation to keep thinking about this hugely disappointing capitulation to the most feckless elements of studio filmmaking. and so i won't.
EDIT: Babu Frik innocent.",https://a.ltrbxd.com/resized/film-poster/1/3/1/9/8/4/131984-star-wars-the-rise-of-skywalker-0-230-0-345-crop.jpg?v=23eb9b6d0e,2024-12-21
Shaun of the Dead,Edgar Wright,Comedy,Horror,Simon Pegg,2004,4.0,maria,5.0,"this is what EVERY other zombie comedy ever is missing: a scene where the characters beat a zombie to death with pool sticks in-sync to queen's ""don't stop me now""",https://a.ltrbxd.com/resized/sm/upload/36/av/yn/jg/yWEeWO7fLs45XOcb94GPiLrHBRG-0-230-0-345-crop.jpg?v=f9f1d6b3fe,2024-12-22
Shaun of the Dead,Edgar Wright,Comedy,Horror,Simon Pegg,2004,4.0,ciara,5.0,"""he's not my boyfriend!""
""might be a bit warm, the cooler's off""
""thanks babe""
this is the pinnacle of gay cinema and also my favourite movie of all time",https://a.ltrbxd.com/resized/sm/upload/36/av/yn/jg/yWEeWO7fLs45XOcb94GPiLrHBRG-0-230-0-345-crop.jpg?v=f9f1d6b3fe,2024-12-22
Shaun of the Dead,Edgar Wright,Comedy,Horror,Simon Pegg,2004,4.0,#1 gizmo fan,4.5,"the fact that the brutal murdering of that old man was in sync with ""don't stop me now"" by queen is utterly breathtaking, truly masterful work.",https://a.ltrbxd.com/resized/sm/upload/36/av/yn/jg/yWEeWO7fLs45XOcb94GPiLrHBRG-0-230-0-345-crop.jpg?v=f9f1d6b3fe,2024-12-22
Big Hero 6,Chris Williams,Animation,Comedy,Scott Adsit,2014,3.8,•lily•,5.0,"Feel like shit, just wish Baymax was real so I could hug him 😔",https://a.ltrbxd.com/resized/sm/upload/hu/db/3b/mm/q6WZxPlic8hpKzCxnzWOFCCLQfo-0-230-0-345-crop.jpg?v=d5c2ad9fb4,2024-12-23
Big Hero 6,Chris Williams,Animation,Comedy,Scott Adsit,2014,3.8,rachel,5.0,when wasabi said “do you people know what the word quarantine means?” i felt that,https://a.ltrbxd.com/resized/sm/upload/hu/db/3b/mm/q6WZxPlic8hpKzCxnzWOFCCLQfo-0-230-0-345-crop.jpg?v=d5c2ad9fb4,2024-12-23
Triangle of Sadness,Ruben Östlund,Drama,Comedy,Harris Dickinson,2022,3.7,Oliver Swift,3.5,Letterboxd Pro members vs regular Letterboxd users,https://a.ltrbxd.com/resized/film-poster/4/2/7/9/7/0/427970-triangle-of-sadness-0-230-0-345-crop.jpg?v=a9210ebfee,2024-12-24
Frozen,Chris Buck,Fantasy,Animation,Kristen Bell,2013,3.4,Matt Singer,3.5,"Let me tell you, there’s a lot of nuances you miss the first 58 times you watch it. That 59th viewing really opens up the text.",https://a.ltrbxd.com/resized/sm/upload/6w/m8/pw/94/eFnGmj63QPUpK7QUWSOUhypIQOT-0-230-0-345-crop.jpg?v=aae3ef24d7,2024-12-25
Frozen,Chris Buck,Fantasy,Animation,Kristen Bell,2013,3.4,James (Schaffrillas),3.0,"This movie and its sequel were the only musical Disney films that my girlfriend didn't want to rewatch, if that tells you anything",https://a.ltrbxd.com/resized/sm/upload/6w/m8/pw/94/eFnGmj63QPUpK7QUWSOUhypIQOT-0-230-0-345-crop.jpg?v=aae3ef24d7,2024-12-25
Iron Man 3,Shane Black,Action,Adventure,Robert Downey Jr.,2013,3.0,James (Schaffrillas),4.0,The best Iron Man movie. Y'all just hate fun.,https://a.ltrbxd.com/resized/sm/upload/5r/0i/96/db/7XiGqZE8meUv7L4720L0tIDd7gO-0-230-0-345-crop.jpg?v=25f900a8ee,2024-12-26
Iron Man 3,Shane Black,Action,Adventure,Robert Downey Jr.,2013,3.0,Patrick Willems,4.0,A modern Christmas classic,https://a.ltrbxd.com/resized/sm/upload/5r/0i/96/db/7XiGqZE8meUv7L4720L0tIDd7gO-0-230-0-345-crop.jpg?v=25f900a8ee,2024-12-26
Iron Man 3,Shane Black,Action,Adventure,Robert Downey Jr.,2013,3.0,David Sims,5.0,Do you ever think about how Shane Black made a movie grappling with his years in Freudian analysis that was also part of a superhero franchise,https://a.ltrbxd.com/resized/sm/upload/5r/0i/96/db/7XiGqZE8meUv7L4720L0tIDd7gO-0-230-0-345-crop.jpg?v=25f900a8ee,2024-12-26
"Crazy, Stupid, Love.",Glenn Ficarra,Comedy,Romance,Steve Carell,2011,3.7,samantha,4.0,the dramatic shot of ryan gosling eating a giant slice of pizza with primal music playing in the background is the greatest piece of art i've ever witnessed,https://a.ltrbxd.com/resized/film-poster/1/5/0/5/1/15051-crazy-stupid-love--0-230-0-345-crop.jpg?v=262be4c415,2024-12-27
Booksmart,Olivia Wilde,Comedy,,Kaitlyn Dever,2019,3.7,davidehrlich,4.0,literally every movie should be set during senior year of high school. no exceptions.,https://a.ltrbxd.com/resized/film-poster/4/3/5/4/5/0/435450-booksmart-0-230-0-345-crop.jpg?v=5930d440be,2024-12-28
Booksmart,Olivia Wilde,Comedy,,Kaitlyn Dever,2019,3.7,ciara,5.0,when amy doesn’t know how to interact with the girl she likes and just awkwardly throws up a peace sign... THIS is the lesbian representation we have wanted and needed,https://a.ltrbxd.com/resized/film-poster/4/3/5/4/5/0/435450-booksmart-0-230-0-345-crop.jpg?v=5930d440be,2024-12-28
Suicide Squad,David Ayer,Adventure,Action,Will Smith,2016,2.1,hunter strawberry,1.5,"I used to think that Jared's Joker is a comedy, but now I realized, it's a tragedy",https://a.ltrbxd.com/resized/sm/upload/t0/3y/yr/rs/n3rm3gxguxzFDlygpROV7RHbELe-0-230-0-345-crop.jpg?v=67909d635e,2024-12-29
Incredibles 2,Brad Bird,Animation,Adventure,Craig T. Nelson,2018,3.4,nick,4.5,"""she's rich. the most she'll get is a slap on the wrist."" VIOLET WENT THE FUCK OFF AND TOOK NO PRISONERS",https://a.ltrbxd.com/resized/film-poster/1/8/4/0/6/1/184061-incredibles-2-0-230-0-345-crop.jpg?v=ba643664bd,2024-12-30
Incredibles 2,Brad Bird,Animation,Adventure,Craig T. Nelson,2018,3.4,lauren,4.0,elastigirl’s thighs will defeat thanos,https://a.ltrbxd.com/resized/film-poster/1/8/4/0/6/1/184061-incredibles-2-0-230-0-345-crop.jpg?v=ba643664bd,2024-12-30
The Royal Tenenbaums,Wes Anderson,Drama,Comedy,Gene Hackman,2001,4.1,Karsten,4.0,“I’m sorry for your loss. Your mother was a terribly attractive woman.”,https://a.ltrbxd.com/resized/sm/upload/sf/k0/qu/5o/5xw30y0pSaMtTcuZW5VaQPiR8qb-0-230-0-345-crop.jpg?v=b945b566a6,2024-12-31
The Royal Tenenbaums,Wes Anderson,Drama,Comedy,Gene Hackman,2001,4.1,#1 gizmo fan,5.0,"""I've had a rough year, dad."" WES ANDERSON WANTS ME DEAD",https://a.ltrbxd.com/resized/sm/upload/sf/k0/qu/5o/5xw30y0pSaMtTcuZW5VaQPiR8qb-0-230-0-345-crop.jpg?v=b945b566a6,2024-12-31
The Royal Tenenbaums,Wes Anderson,Drama,Comedy,Gene Hackman,2001,4.1,Evan,4.5,The scene with Richie Tenenbaum in the bathroom while Needle in the Hay plays....powerful stuff. It gives me chills every time,https://a.ltrbxd.com/resized/sm/upload/sf/k0/qu/5o/5xw30y0pSaMtTcuZW5VaQPiR8qb-0-230-0-345-crop.jpg?v=b945b566a6,2024-12-31
Toy Story 2,John Lasseter,Family,Animation,Tom Hanks,1999,3.9,James (Schaffrillas),5.0,"Did Al build his Toy Barn across the street from his apartment, or did he move into the apartment because it was across the street from his Toy Barn?
Which came first, the Chicken Store or the Egg-partment?",https://a.ltrbxd.com/resized/film-poster/5/1/2/8/9/51289-toy-story-2-0-230-0-345-crop.jpg?v=96fd9a530b,2025-01-01
Toy Story 2,John Lasseter,Family,Animation,Tom Hanks,1999,3.9,#1 gizmo fan,5.0,this is the best toy story and i will defend it until i die,https://a.ltrbxd.com/resized/film-poster/5/1/2/8/9/51289-toy-story-2-0-230-0-345-crop.jpg?v=96fd9a530b,2025-01-01
Toy Story 2,John Lasseter,Family,Animation,Tom Hanks,1999,3.9,davidehrlich,4.0,"took my 4-year-old to see this today — on 35mm, the flicker and clack of which at least added to the time-bending nature of bringing my own kid to a movie i saw in theaters when i was a teenager.
he didn't like when Woody was trapped in the office with Stinky Pete, he loudly went ""UH OH!"" when Zurg showed up on the elevator, and he said his favorite part was ""the candy"" (my favorite part is when they're on the conveyer belts at the airport). a solid morning all around.",https://a.ltrbxd.com/resized/film-poster/5/1/2/8/9/51289-toy-story-2-0-230-0-345-crop.jpg?v=96fd9a530b,2025-01-01
Iron Man 2,Jon Favreau,Adventure,Science Fiction,Robert Downey Jr.,2010,2.9,shay,3.0,"nobody:
tony stark:          😎
                        ✌🏽👔✌🏽
                             👖
                           👞👞",https://a.ltrbxd.com/resized/film-poster/4/6/5/1/1/46511-iron-man-2-0-230-0-345-crop.jpg?v=67e856ad63,2025-01-02
Iron Man 2,Jon Favreau,Adventure,Science Fiction,Robert Downey Jr.,2010,2.9,Patrick Willems,2.5,"Bring Justin Hammer back, you cowards",https://a.ltrbxd.com/resized/film-poster/4/6/5/1/1/46511-iron-man-2-0-230-0-345-crop.jpg?v=67e856ad63,2025-01-02
Iron Man 2,Jon Favreau,Adventure,Science Fiction,Robert Downey Jr.,2010,2.9,Matt Singer,2.5,“Give me a fat beat to bust my buddy’s ass to.”,https://a.ltrbxd.com/resized/film-poster/4/6/5/1/1/46511-iron-man-2-0-230-0-345-crop.jpg?v=67e856ad63,2025-01-02
Vertigo,Alfred Hitchcock,Romance,Thriller,James Stewart,1958,4.2,Leticia Fernandes,5.0,Justice for Midge,https://a.ltrbxd.com/resized/sm/upload/q9/3o/ng/om/obhM86qyv8RsE69XSMTtT9FdE0b-0-230-0-345-crop.jpg?v=1403a5e003,2025-01-03
La Haine,Mathieu Kassovitz,Drama,,Vincent Cassel,1995,4.5,maria,5.0,fellas is it gay to tell your homeboy you can recognise his farts,https://a.ltrbxd.com/resized/film-poster/5/1/6/8/4/51684-la-haine-0-230-0-345-crop.jpg?v=b6677cc136,2025-01-04
La Haine,Mathieu Kassovitz,Drama,,Vincent Cassel,1995,4.5,Laura,4.0,"the way this film builds so much tension in how it forces us to watch time tick away, causing us to say to ourselves “so far, so good. so far, so good”. until the ending hits with a thud. because it’s all about the fall. and because we all know & live the story – the way it circles back & always stays relevant, the falling never ends.",https://a.ltrbxd.com/resized/film-poster/5/1/6/8/4/51684-la-haine-0-230-0-345-crop.jpg?v=b6677cc136,2025-01-04
La Haine,Mathieu Kassovitz,Drama,,Vincent Cassel,1995,4.5,Wes,5.0,"""Le monde est à vous.""
essentially an hour and a half session of cinematic russian roulette where every scene building up in tension is equal to another bullet you have to add to the chamber. its beauty is only rivaled by its tearful ferocity towards the horrors of marginalization. only french cinema can deliver this kind of ass kicking.",https://a.ltrbxd.com/resized/film-poster/5/1/6/8/4/51684-la-haine-0-230-0-345-crop.jpg?v=b6677cc136,2025-01-04
Thor,Kenneth Branagh,Fantasy,Action,Chris Hemsworth,2011,2.8,Patrick Willems,3.0,I forgot how hard this shifts from royal fantasy drama to wacky small-town comedy,https://a.ltrbxd.com/resized/film-poster/4/6/4/5/6/46456-thor-0-230-0-345-crop.jpg?v=36c210ad0d,2025-01-05
Thor,Kenneth Branagh,Fantasy,Action,Chris Hemsworth,2011,2.8,noelle,2.5,odin just collapsing as someone yells at him is a mood,https://a.ltrbxd.com/resized/film-poster/4/6/4/5/6/46456-thor-0-230-0-345-crop.jpg?v=36c210ad0d,2025-01-05
Thor,Kenneth Branagh,Fantasy,Action,Chris Hemsworth,2011,2.8,sree,1.5,there's no way they expect me to take this bitch seriously with those ugly ass bleached eyebrows,https://a.ltrbxd.com/resized/film-poster/4/6/4/5/6/46456-thor-0-230-0-345-crop.jpg?v=36c210ad0d,2025-01-05
The Killing of a Sacred Deer,Yorgos Lanthimos,Thriller,Mystery,Colin Farrell,2017,3.7,Cameron,4.5,"me, drenched in sweat: where the fuck was the deer",https://a.ltrbxd.com/resized/film-poster/3/3/3/3/1/0/333310-the-killing-of-a-sacred-deer-0-230-0-345-crop.jpg?v=f2a22b1af9,2025-01-06
The Killing of a Sacred Deer,Yorgos Lanthimos,Thriller,Mystery,Colin Farrell,2017,3.7,jack ✿,0.0,hope the dad in front of me who brought his son and daughter to see this had a fun discussion on the way home,https://a.ltrbxd.com/resized/film-poster/3/3/3/3/1/0/333310-the-killing-of-a-sacred-deer-0-230-0-345-crop.jpg?v=f2a22b1af9,2025-01-06
