title,director,genre_1,genre_2,actors,movie_release,average_rating,top_reviewer,top_review_rating,top_review_text,poster_url,release_date
Mulholland Drive,David Lynch,Mystery,Drama,Naomi Watts,2001,4.2,maria,4.5,"me while watching the movie: what is going on, am i really that dumb, HELP, also the fuck is my mans billy ray cyrus doin' here, are you lost sugar?
me after the movie ended: what kind of donnie darko mindfuck was this, let's go to my old pal youtube, they will clear it out for me!
me after watching a 22 minute movie analysis video: THIS IS A MASTERPIECE. DAVID LYNCH IS A FUCKING GENIUS, also *coughs* i'm a genius for understanding it IMMEDIATELY OBVIOUSLY *coughs* what a fun lil' movie",https://a.ltrbxd.com/resized/sm/upload/kv/7n/p8/tv/fMC8JBWx2VjsJ53JopAcFjqmlYv-0-230-0-345-crop.jpg?v=3d69c00608,2024-12-11
Harry Potter and the Half-Blood Prince,David Yates,Adventure,Fantasy,Daniel Radcliffe,2009,3.7,🌻 lindsay 🌻,4.5,Harry has more chemistry with the giant dead spider than he does with Ginny,https://a.ltrbxd.com/resized/film-poster/5/1/3/8/5/51385-harry-potter-and-the-half-blood-prince-0-230-0-345-crop.jpg?v=789e7859c8,2024-12-12
Harry Potter and the Half-Blood Prince,David Yates,Adventure,Fantasy,Daniel Radcliffe,2009,3.7,ciara,3.5,why does every malfoy scene in this look like an evanescence music video i’m wheezing,https://a.ltrbxd.com/resized/film-poster/5/1/3/8/5/51385-harry-potter-and-the-half-blood-prince-0-230-0-345-crop.jpg?v=789e7859c8,2024-12-12
Harry Potter and the Half-Blood Prince,David Yates,Adventure,Fantasy,Daniel Radcliffe,2009,3.7,elle,3.5,Why does she tie his shoelace,https://a.ltrbxd.com/resized/film-poster/5/1/3/8/5/51385-harry-potter-and-the-half-blood-prince-0-230-0-345-crop.jpg?v=789e7859c8,2024-12-12
Scarface,Brian De Palma,Drama,Crime,Al Pacino,1983,4.1,twincoves,4.0,He did in fact have a scar on his face,https://a.ltrbxd.com/resized/film-poster/5/1/9/3/9/51939-scarface-0-230-0-345-crop.jpg?v=e64e66a6b8,2024-12-13
Scarface,Brian De Palma,Drama,Crime,Al Pacino,1983,4.1,Patrick Willems,4.0,That mountain of cocaine on Tony's desk? That's a metaphor for what the entire movie feels like,https://a.ltrbxd.com/resized/film-poster/5/1/9/3/9/51939-scarface-0-230-0-345-crop.jpg?v=e64e66a6b8,2024-12-13
Scarface,Brian De Palma,Drama,Crime,Al Pacino,1983,4.1,Jay,4.0,"hi everyone anthony montano here, miami's biggest drug lord",https://a.ltrbxd.com/resized/film-poster/5/1/9/3/9/51939-scarface-0-230-0-345-crop.jpg?v=e64e66a6b8,2024-12-13
Bones and All,Luca Guadagnino,Horror,Drama,Taylor Russell,2022,3.7,Karsten,4.5,lots to digest …,https://a.ltrbxd.com/resized/sm/upload/xi/cb/mo/xg/bones2-0-230-0-345-crop.jpg?v=bdb6694df9,2024-12-14
Fargo,Joel Coen,Crime,Drama,Frances McDormand,1996,4.2,kayla,5.0,I want what Marge and Norm Gunderson have,https://a.ltrbxd.com/resized/film-poster/5/1/7/8/1/51781-fargo-0-230-0-345-crop.jpg?v=44835e3b35,2024-12-15
The Zone of Interest,Jonathan Glazer,Drama,History,Christian Friedel,2023,3.9,Mitchell Beaupre,3.0,"Truly horrifying how many people are going to watch this movie, rate it highly and bestow it awards and whatever, and then still be pro-Israel. This is literally about you.",https://a.ltrbxd.com/resized/film-poster/3/9/8/8/0/0/398800-the-zone-of-interest-0-230-0-345-crop.jpg?v=0514f658e1,2024-12-16
The Zone of Interest,Jonathan Glazer,Drama,History,Christian Friedel,2023,3.9,Ella Kemp,5.0,"the vines will grow and cover it all
Everything I want to say is in here.",https://a.ltrbxd.com/resized/film-poster/3/9/8/8/0/0/398800-the-zone-of-interest-0-230-0-345-crop.jpg?v=0514f658e1,2024-12-16
The Godfather Part II,Francis Ford Coppola,Crime,Drama,Al Pacino,1974,4.6,maria,5.0,"young, totally fuckable al pacino and robert de niro: *speak italian*
me: you can make me an offer and i won't refuse",https://a.ltrbxd.com/resized/film-poster/5/1/8/1/6/51816-the-godfather-part-ii-0-230-0-345-crop.jpg?v=6a49853f25,2024-12-17
The Godfather Part II,Francis Ford Coppola,Crime,Drama,Al Pacino,1974,4.6,Logan Kenny,5.0,"the transition between idealism to capitalism, between loyalty to family and loyalty to business. the most tragic film of a generation.",https://a.ltrbxd.com/resized/film-poster/5/1/8/1/6/51816-the-godfather-part-ii-0-230-0-345-crop.jpg?v=6a49853f25,2024-12-17
The Godfather Part II,Francis Ford Coppola,Crime,Drama,Al Pacino,1974,4.6,Neil Bahadur,5.0,"Vito Corleone - I am immigrant child, alone with nothing
CUT TO:
Michael Corleone - I run this family like a fucking corporation
CUT TO:
Vito Corleone - I'm Vito the hood legend
CUT TO:
Michael Corleone - I own stock in IBM, I own stock in AT&T",https://a.ltrbxd.com/resized/film-poster/5/1/8/1/6/51816-the-godfather-part-ii-0-230-0-345-crop.jpg?v=6a49853f25,2024-12-17
Harry Potter and the Deathly Hallows: Part 1,David Yates,Fantasy,Adventure,Daniel Radcliffe,2010,3.7,anna,4.5,the tale of the three brothers’ animation? that’s cinema at its finest !,https://a.ltrbxd.com/resized/sm/upload/u8/tj/88/3v/harry-potter-and-the-deathly-hallows-part-i-original-0-230-0-345-crop.jpg?v=a31050208d,2024-12-18
Harry Potter and the Deathly Hallows: Part 1,David Yates,Fantasy,Adventure,Daniel Radcliffe,2010,3.7,adambolt,4.0,wait so how many points is this to Gryffindor,https://a.ltrbxd.com/resized/sm/upload/u8/tj/88/3v/harry-potter-and-the-deathly-hallows-part-i-original-0-230-0-345-crop.jpg?v=a31050208d,2024-12-18
Jennifer's Body,Karyn Kusama,Horror,Comedy,Megan Fox,2009,3.4,gal pacino,4.5,this is twilight for bi girls,https://a.ltrbxd.com/resized/film-poster/3/9/3/0/5/39305-jennifer-s-body-0-230-0-345-crop.jpg?v=af7fb6bd86,2024-12-19
Jennifer's Body,Karyn Kusama,Horror,Comedy,Megan Fox,2009,3.4,Muriel,5.0,''i go both ways'' shakespeare couldn't do it,https://a.ltrbxd.com/resized/film-poster/3/9/3/0/5/39305-jennifer-s-body-0-230-0-345-crop.jpg?v=af7fb6bd86,2024-12-19
Jennifer's Body,Karyn Kusama,Horror,Comedy,Megan Fox,2009,3.4,Lucy,4.5,invented feminism,https://a.ltrbxd.com/resized/film-poster/3/9/3/0/5/39305-jennifer-s-body-0-230-0-345-crop.jpg?v=af7fb6bd86,2024-12-19
Thor: Love and Thunder,Taika Waititi,Action,Fantasy,Chris Hemsworth,2022,2.4,24framesofnick,2.5,Great first draft! Excited to see when it’s finished,https://a.ltrbxd.com/resized/film-poster/5/4/3/0/0/2/543002-thor-love-and-thunder-0-230-0-345-crop.jpg?v=bc6277fe76,2024-12-20
Thor: Love and Thunder,Taika Waititi,Action,Fantasy,Chris Hemsworth,2022,2.4,Jay,1.5,christian took the money and bale’d,https://a.ltrbxd.com/resized/film-poster/5/4/3/0/0/2/543002-thor-love-and-thunder-0-230-0-345-crop.jpg?v=bc6277fe76,2024-12-20
Thor: Love and Thunder,Taika Waititi,Action,Fantasy,Chris Hemsworth,2022,2.4,Karsten,0.5,absolute dogshit movie,https://a.ltrbxd.com/resized/film-poster/5/4/3/0/0/2/543002-thor-love-and-thunder-0-230-0-345-crop.jpg?v=bc6277fe76,2024-12-20
Léon: The Professional,Luc Besson,Crime,Action,Jean Reno,1994,4.0,kayla,4.5,I wonder if Natalie Portman ever thinks about how badass it was that she outacted everyone around her at age 13,https://a.ltrbxd.com/resized/sm/upload/6x/vq/25/fy/gE8S02QUOhVnAmYu4tcrBlMTujz-0-230-0-345-crop.jpg?v=f72423fa1f,2024-12-21
Léon: The Professional,Luc Besson,Crime,Action,Jean Reno,1994,4.0,Dom,4.5,I was intensely worried throughout for the wellbeing of his plant.,https://a.ltrbxd.com/resized/sm/upload/6x/vq/25/fy/gE8S02QUOhVnAmYu4tcrBlMTujz-0-230-0-345-crop.jpg?v=f72423fa1f,2024-12-21
Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,Fantasy,Adventure,Johnny Depp,2003,3.9,cathy,4.0,the first three pirates movies are the greatest trilogy of all time francis ford coppola is gagged,https://a.ltrbxd.com/resized/film-poster/2/6/9/5/2695-pirates-of-the-caribbean-the-curse-of-the-black-pearl-0-230-0-345-crop.jpg?v=272b36c0d8,2024-12-22
Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,Fantasy,Adventure,Johnny Depp,2003,3.9,24framesofnick,4.0,They just don’t make them how they used to,https://a.ltrbxd.com/resized/film-poster/2/6/9/5/2695-pirates-of-the-caribbean-the-curse-of-the-black-pearl-0-230-0-345-crop.jpg?v=272b36c0d8,2024-12-22
Kill Bill: Vol. 2,Quentin Tarantino,Thriller,Action,Uma Thurman,2004,4.1,Lucy,5.0,"listen..... the entire chapter ""elle and i"" is absolutely one of the best sequences that quantum toronto has ever MADE",https://a.ltrbxd.com/resized/sm/upload/ka/7q/dh/8m/bxbX4sHZHcy81dnNs4VAVs7HXDL-0-230-0-345-crop.jpg?v=52e9a07730,2024-12-23
Birdman or (The Unexpected Virtue of Ignorance),Alejandro González Iñárritu,Drama,Comedy,Michael Keaton,2014,4.0,sophie,5.0,"robert downey jr. in 10 years
edit circa january 2024: in my defence!!!!!! there's still 5 more years before my prediction has certifiably aged poorly, he still has time to go full birdman",https://a.ltrbxd.com/resized/film-poster/1/3/9/7/9/5/139795-birdman-0-230-0-345-crop.jpg?v=345680513e,2024-12-24
Birdman or (The Unexpected Virtue of Ignorance),Alejandro González Iñárritu,Drama,Comedy,Michael Keaton,2014,4.0,mary,5.0,this is like fight club for theater kids,https://a.ltrbxd.com/resized/film-poster/1/3/9/7/9/5/139795-birdman-0-230-0-345-crop.jpg?v=345680513e,2024-12-24
Birdman or (The Unexpected Virtue of Ignorance),Alejandro González Iñárritu,Drama,Comedy,Michael Keaton,2014,4.0,Evan,5.0,"Brilliant. Absolutely Fucking Brilliant.
Gosh Dammit, Michael Keaton.
The entire cast wow...
THE CAMERAWORK, THE EFFING CAMERAWORK!!!
This is just too great to put into words.",https://a.ltrbxd.com/resized/film-poster/1/3/9/7/9/5/139795-birdman-0-230-0-345-crop.jpg?v=345680513e,2024-12-24
Star Wars: Episode I – The Phantom Menace,George Lucas,Action,Science Fiction,Liam Neeson,1999,3.0,James (Schaffrillas),2.0,"Every time I rewatch this movie, Jar Jar gets more and more unironically funny",https://a.ltrbxd.com/resized/film-poster/5/0/7/1/1/50711-star-wars-episode-i-the-phantom-menace-0-230-0-345-crop.jpg?v=cdb8caab10,2024-12-25
Star Wars: Episode I – The Phantom Menace,George Lucas,Action,Science Fiction,Liam Neeson,1999,3.0,samantha,2.5,i still can't tell natalie portman and keira knightley apart,https://a.ltrbxd.com/resized/film-poster/5/0/7/1/1/50711-star-wars-episode-i-the-phantom-menace-0-230-0-345-crop.jpg?v=cdb8caab10,2024-12-25
No Hard Feelings,Gene Stupnitsky,Comedy,Romance,Jennifer Lawrence,2023,3.0,stephyoung,4.0,"“Can I get a Pepsi?”
“We only have Coke”
“….do you wanna go?”",https://a.ltrbxd.com/resized/film-poster/7/9/5/8/9/7/795897-no-hard-feelings-0-230-0-345-crop.jpg?v=d9012766c3,2024-12-26
No Hard Feelings,Gene Stupnitsky,Comedy,Romance,Jennifer Lawrence,2023,3.0,drewphillips09,3.5,I’ll say it again Jennifer Lawrence is legitimately mother like masters degree in motherlogical studies concentration in giving… Graduating from the university of servington summa cum laude… talk about it!!!,https://a.ltrbxd.com/resized/film-poster/7/9/5/8/9/7/795897-no-hard-feelings-0-230-0-345-crop.jpg?v=d9012766c3,2024-12-26
No Hard Feelings,Gene Stupnitsky,Comedy,Romance,Jennifer Lawrence,2023,3.0,mmbynum,3.0,This universe’s Jennifer Lawrence would’ve won the hunger games in 10 minutes flat,https://a.ltrbxd.com/resized/film-poster/7/9/5/8/9/7/795897-no-hard-feelings-0-230-0-345-crop.jpg?v=d9012766c3,2024-12-26
The Suicide Squad,James Gunn,Action,Adventure,Margot Robbie,2021,3.5,James (Schaffrillas),4.5,Shoutout to that right-wing dipshit who cancelled James Gunn on Twitter so that we could get this banger AND Guardians 3. That REALLY backfired for them huh,https://a.ltrbxd.com/resized/film-poster/3/6/9/8/3/5/369835-the-suicide-squad-0-230-0-345-crop.jpg?v=8503fd610a,2024-12-27
The Suicide Squad,James Gunn,Action,Adventure,Margot Robbie,2021,3.5,•lily•,5.0,"awww he’s offering you 🤲 a pretty leaf 🍃
to show you he means no harm 🥺💞
WHY ✋THE FUCK 🤬 WOULD I WANT 🗣
A LEAF 🍁🤔",https://a.ltrbxd.com/resized/film-poster/3/6/9/8/3/5/369835-the-suicide-squad-0-230-0-345-crop.jpg?v=8503fd610a,2024-12-27
The Suicide Squad,James Gunn,Action,Adventure,Margot Robbie,2021,3.5,hunter strawberry,3.5,I love how James Gunn spent half of movie’s budget on special effects to make John Cena visible.,https://a.ltrbxd.com/resized/film-poster/3/6/9/8/3/5/369835-the-suicide-squad-0-230-0-345-crop.jpg?v=8503fd610a,2024-12-27
Trainspotting,Danny Boyle,Drama,Crime,Ewan McGregor,1996,4.2,24framesofnick,5.0,The Boy And The Heroin,https://a.ltrbxd.com/resized/film-poster/5/1/4/9/7/51497-trainspotting-0-230-0-345-crop.jpg?v=c8597f6cb5,2024-12-28
Trainspotting,Danny Boyle,Drama,Crime,Ewan McGregor,1996,4.2,Theodora,5.0,ewan macgregor in a crop top saved cinema just saying,https://a.ltrbxd.com/resized/film-poster/5/1/4/9/7/51497-trainspotting-0-230-0-345-crop.jpg?v=c8597f6cb5,2024-12-28
Trainspotting,Danny Boyle,Drama,Crime,Ewan McGregor,1996,4.2,Karsten,4.0,"you know how you can smell certain movies? yeah, this one smells like cigarettes and feces.",https://a.ltrbxd.com/resized/film-poster/5/1/4/9/7/51497-trainspotting-0-230-0-345-crop.jpg?v=c8597f6cb5,2024-12-28
"Girl, Interrupted",James Mangold,Drama,,Winona Ryder,1999,3.9,aaron,5.0,when your circle small but y’all crazy,https://a.ltrbxd.com/resized/sm/upload/1x/ad/d5/5d/vp46lgVDiFdT4Hw5WIISOPwnMaH-0-230-0-345-crop.jpg?v=d07803f1c3,2024-12-29
"Girl, Interrupted",James Mangold,Drama,,Winona Ryder,1999,3.9,✨ marissa ✨,5.0,jared leto looks like an ugly zac efron in this movie haha,https://a.ltrbxd.com/resized/sm/upload/1x/ad/d5/5d/vp46lgVDiFdT4Hw5WIISOPwnMaH-0-230-0-345-crop.jpg?v=d07803f1c3,2024-12-29
"Girl, Interrupted",James Mangold,Drama,,Winona Ryder,1999,3.9,jackie,3.5,not gay enough,https://a.ltrbxd.com/resized/sm/upload/1x/ad/d5/5d/vp46lgVDiFdT4Hw5WIISOPwnMaH-0-230-0-345-crop.jpg?v=d07803f1c3,2024-12-29
The Big Lebowski,Joel Coen,Crime,Comedy,Jeff Bridges,1998,4.1,maria,4.5,they peed on his fucking rug man. it really tied the room together man,https://a.ltrbxd.com/resized/film-poster/5/1/9/3/5/51935-the-big-lebowski-0-230-0-345-crop.jpg?v=5cd64defcf,2024-12-30
The Big Lebowski,Joel Coen,Crime,Comedy,Jeff Bridges,1998,4.1,Lucy,4.0,yeah... well... you know... that’s just like uh... your opinion man,https://a.ltrbxd.com/resized/film-poster/5/1/9/3/5/51935-the-big-lebowski-0-230-0-345-crop.jpg?v=5cd64defcf,2024-12-30
"I, Tonya",Craig Gillespie,Drama,Comedy,Margot Robbie,2017,3.9,kevinyang,3.5,"There's a scene where Tonya's voiceover says ""I was 15"" and then we see full grown Margot Robbie and it's probably the funniest moment in 2017 cinema.",https://a.ltrbxd.com/resized/sm/upload/hv/nn/05/ss/d20vOJpywFDoz7Dd4ChomGdP0fr-0-230-0-345-crop.jpg?v=836521d1aa,2024-12-31
"I, Tonya",Craig Gillespie,Drama,Comedy,Margot Robbie,2017,3.9,Cassie,4.0,Men ruin everything.,https://a.ltrbxd.com/resized/sm/upload/hv/nn/05/ss/d20vOJpywFDoz7Dd4ChomGdP0fr-0-230-0-345-crop.jpg?v=836521d1aa,2024-12-31
Last Night in Soho,Edgar Wright,Thriller,Mystery,Thomasin McKenzie,2021,3.4,hollie amanda,4.0,anya taylor-joy is the girl of your dreams? mine too bitch you’re not special,https://a.ltrbxd.com/resized/film-poster/5/0/5/0/0/0/505000-last-night-in-soho-0-230-0-345-crop.jpg?v=0b5403ef97,2025-01-01
Last Night in Soho,Edgar Wright,Thriller,Mystery,Thomasin McKenzie,2021,3.4,tyler,4.0,this is crack for all you “i was born in the wrong generation” bitches,https://a.ltrbxd.com/resized/film-poster/5/0/5/0/0/0/505000-last-night-in-soho-0-230-0-345-crop.jpg?v=0b5403ef97,2025-01-01
Last Night in Soho,Edgar Wright,Thriller,Mystery,Thomasin McKenzie,2021,3.4,•lily•,1.5,I’m just like eloise because i too am lonely and spend most of my time thinking about anya taylor joy,https://a.ltrbxd.com/resized/film-poster/5/0/5/0/0/0/505000-last-night-in-soho-0-230-0-345-crop.jpg?v=0b5403ef97,2025-01-01
The Amazing Spider-Man,Marc Webb,Science Fiction,Adventure,Andrew Garfield,2012,3.4,shay,3.0,damn... eduardo was really out there swinging in those new york city streets after having his shares diluted to 0.03%,https://a.ltrbxd.com/resized/film-poster/5/0/6/7/7/50677-the-amazing-spider-man-0-230-0-345-crop.jpg?v=2e109aabed,2025-01-02
The Amazing Spider-Man,Marc Webb,Science Fiction,Adventure,Andrew Garfield,2012,3.4,24framesofnick,2.5,Spider-Man uses bing instead of google in this movie,https://a.ltrbxd.com/resized/film-poster/5/0/6/7/7/50677-the-amazing-spider-man-0-230-0-345-crop.jpg?v=2e109aabed,2025-01-02
The Amazing Spider-Man,Marc Webb,Science Fiction,Adventure,Andrew Garfield,2012,3.4,˗ˏˋ suspirliam ˊˎ˗,4.0,this contains stan lee's BEST marvel cameo scene i don't make the rules,https://a.ltrbxd.com/resized/film-poster/5/0/6/7/7/50677-the-amazing-spider-man-0-230-0-345-crop.jpg?v=2e109aabed,2025-01-02
Encanto,Byron Howard,Animation,Comedy,Stephanie Beatriz,2021,3.5,the film drunk,3.0,They really said silencio Bruno,https://a.ltrbxd.com/resized/film-poster/4/9/6/5/9/2/496592-encanto-0-230-0-345-crop.jpg?v=3fbb07bf26,2025-01-03
Encanto,Byron Howard,Animation,Comedy,Stephanie Beatriz,2021,3.5,Chris Feil,4.0,"It’s about a family cracking under the pressure of heterosexual expectations and how hard it is to be the only gay person in a family except your one weird uncle, so of course I really enjoyed this",https://a.ltrbxd.com/resized/film-poster/4/9/6/5/9/2/496592-encanto-0-230-0-345-crop.jpg?v=3fbb07bf26,2025-01-03
Encanto,Byron Howard,Animation,Comedy,Stephanie Beatriz,2021,3.5,john,3.0,proof that old people are annoying,https://a.ltrbxd.com/resized/film-poster/4/9/6/5/9/2/496592-encanto-0-230-0-345-crop.jpg?v=3fbb07bf26,2025-01-03
Society of the Snow,J. A. Bayona,History,Drama,Enzo Vogrincic,2023,4.1,vitor,4.5,if this was an american film it would win like six oscars but you people are not ready for this conversation,https://a.ltrbxd.com/resized/film-poster/8/1/3/8/4/0/813840-society-of-the-snow-0-230-0-345-crop.jpg?v=c75af7d2b8,2025-01-04
Society of the Snow,J. A. Bayona,History,Drama,Enzo Vogrincic,2023,4.1,valu,4.5,no hay amor mas grande que el que da la vida por los amigos ,https://a.ltrbxd.com/resized/film-poster/8/1/3/8/4/0/813840-society-of-the-snow-0-230-0-345-crop.jpg?v=c75af7d2b8,2025-01-04
The Virgin Suicides,Sofia Coppola,Drama,,James Woods,1999,3.8,reese,4.0,what kind of punk ass white name is trip fontaine,https://a.ltrbxd.com/resized/film-poster/5/1/0/2/4/51024-the-virgin-suicides-0-230-0-345-crop.jpg?v=b869f3409a,2025-01-05
