title,director,genre_1,genre_2,actors,movie_release,average_rating,top_reviewer,top_review_rating,top_review_text,poster_url,release_date
What We Do in the Shadows,Taika Waititi,Horror,Comedy,Jemaine Clement,2014,4.1,kei abeto,5.0,cracking open a boy with the cold ones,https://a.ltrbxd.com/resized/film-poster/1/7/2/5/3/7/172537-what-we-do-in-the-shadows-0-230-0-345-crop.jpg?v=ae4757f3a6,2024-12-13
What We Do in the Shadows,Taika Waititi,Horror,Comedy,Jemaine Clement,2014,4.1,mommy longlegs,5.0,"THE POINT, DEACON, IS THAT YOU HAVE NOT DONE THE DISHES FOR FIVE YEARS",https://a.ltrbxd.com/resized/film-poster/1/7/2/5/3/7/172537-what-we-do-in-the-shadows-0-230-0-345-crop.jpg?v=ae4757f3a6,2024-12-13
Boogie Nights,Paul Thomas Anderson,Drama,,Mark Wahlberg,1997,4.2,Patrick Willems,4.5,HOW THE HELL DID A 26-YEAR-OLD MAKE THIS MOVIE,https://a.ltrbxd.com/resized/film-poster/4/9/0/0/7/49007-boogie-nights-0-230-0-345-crop.jpg?v=8b2c02e252,2024-12-14
Aladdin,John Musker,Adventure,Romance,Scott Weinger,1992,3.9,russman,4.0,I love lamp,https://a.ltrbxd.com/resized/sm/upload/n3/26/lb/e2/trm94WPjW5ApKulhFvuRm5cT8KQ-0-230-0-345-crop.jpg?v=7aa7423779,2024-12-15
Monsters University,Dan Scanlon,Animation,Family,Billy Crystal,2013,3.4,Keith Phipps,3.0,Perfect movie for eight-year-olds who are also college students.,https://a.ltrbxd.com/resized/sm/upload/jp/xk/2p/xm/rmhqxsa5RDlcDDGWnGr8t5IG6Fw-0-230-0-345-crop.jpg?v=c30ddfcda2,2024-12-16
Monsters University,Dan Scanlon,Animation,Family,Billy Crystal,2013,3.4,Houston Coley,4.0,Best non-Toy-Story Pixar sequel. Fight me.,https://a.ltrbxd.com/resized/sm/upload/jp/xk/2p/xm/rmhqxsa5RDlcDDGWnGr8t5IG6Fw-0-230-0-345-crop.jpg?v=c30ddfcda2,2024-12-16
Monsters University,Dan Scanlon,Animation,Family,Billy Crystal,2013,3.4,☆ sophie ☆,4.0,I can confirm that college is exactly like this.,https://a.ltrbxd.com/resized/sm/upload/jp/xk/2p/xm/rmhqxsa5RDlcDDGWnGr8t5IG6Fw-0-230-0-345-crop.jpg?v=c30ddfcda2,2024-12-16
Casino Royale,Martin Campbell,Thriller,Action,Daniel Craig,2006,4.0,maria,4.0,"naked james bond and hannibal lecter, chillin' in a basement, balls getting slapped, five feet apart cause they're not gay",https://a.ltrbxd.com/resized/sm/upload/qb/if/j8/jr/zlWBxz2pTA9p45kUTrI8AQiKrHm-0-230-0-345-crop.jpg?v=c06add9fe8,2024-12-17
Casino Royale,Martin Campbell,Thriller,Action,Daniel Craig,2006,4.0,fran hoepfner,4.5,this dude is always having a bad time on vacation,https://a.ltrbxd.com/resized/sm/upload/qb/if/j8/jr/zlWBxz2pTA9p45kUTrI8AQiKrHm-0-230-0-345-crop.jpg?v=c06add9fe8,2024-12-17
Elf,Jon Favreau,Family,Fantasy,Will Ferrell,2003,3.4,Lucy,3.5,it's really unnerving that zooey deschanel looks nothing like zooey deschanel in this movie,https://a.ltrbxd.com/resized/sm/upload/na/qh/1q/84/lJqIgDqRr3nw3PiGu7ESCANCs9I-0-230-0-345-crop.jpg?v=fa8da1bae4,2024-12-18
Elf,Jon Favreau,Family,Fantasy,Will Ferrell,2003,3.4,Karsten,3.5,It’s all fun and games until you realize your diet isn’t far from Buddy’s.,https://a.ltrbxd.com/resized/sm/upload/na/qh/1q/84/lJqIgDqRr3nw3PiGu7ESCANCs9I-0-230-0-345-crop.jpg?v=fa8da1bae4,2024-12-18
Elf,Jon Favreau,Family,Fantasy,Will Ferrell,2003,3.4,maria,4.0,to anyone who doesn't like this movie i say... and i'm sorry to cuss this much... you're a cotton-headed ninnymuggins,https://a.ltrbxd.com/resized/sm/upload/na/qh/1q/84/lJqIgDqRr3nw3PiGu7ESCANCs9I-0-230-0-345-crop.jpg?v=fa8da1bae4,2024-12-18
The Hobbit: An Unexpected Journey,Peter Jackson,Fantasy,Action,Martin Freeman,2012,3.5,Jay,2.5,technically a musical if you try hard enough,https://a.ltrbxd.com/resized/sm/upload/s7/p6/sy/6v/mfSAahVkAIYFkx1GVFSlCEdn0mt-0-230-0-345-crop.jpg?v=282e4f2260,2024-12-19
The Hobbit: An Unexpected Journey,Peter Jackson,Fantasy,Action,Martin Freeman,2012,3.5,Josh Lewis,2.0,You could easily cut like 2 hours off of this.,https://a.ltrbxd.com/resized/sm/upload/s7/p6/sy/6v/mfSAahVkAIYFkx1GVFSlCEdn0mt-0-230-0-345-crop.jpg?v=282e4f2260,2024-12-19
It's a Wonderful Life,Frank Capra,Family,Drama,James Stewart,1946,4.4,Karsten,4.5,nobody likes getting the most out of a vowel quite like james stewart,https://a.ltrbxd.com/resized/film-poster/5/0/9/4/9/50949-it-s-a-wonderful-life-0-230-0-345-crop.jpg?v=64b72dd083,2024-12-20
It's a Wonderful Life,Frank Capra,Family,Drama,James Stewart,1946,4.4,Patrick Willems,5.0,Oh right this is the most iconic Christmas movie because it actually IS the best Christmas movie,https://a.ltrbxd.com/resized/film-poster/5/0/9/4/9/50949-it-s-a-wonderful-life-0-230-0-345-crop.jpg?v=64b72dd083,2024-12-20
It's a Wonderful Life,Frank Capra,Family,Drama,James Stewart,1946,4.4,DirkH,5.0,"This film is a testament to the hypnotic powers all great classics possess. Every time I watch this I want to call my mum to tell her I love her, call my mate I haven't seen for far too long to grab a beer and it makes me want to go outside to hand out smiles to everyone I meet.
It turns me into the biggest optimistic sap you'll ever see and I love it for that!",https://a.ltrbxd.com/resized/film-poster/5/0/9/4/9/50949-it-s-a-wonderful-life-0-230-0-345-crop.jpg?v=64b72dd083,2024-12-20
Megamind,Tom McGrath,Science Fiction,Action,Will Ferrell,2010,3.7,James (Schaffrillas),4.5,Watching this after the Doom Syndicate is probably how Lazarus felt after Jesus brought him back from being dead,https://a.ltrbxd.com/resized/film-poster/2/6/4/7/6/26476-megamind-0-230-0-345-crop.jpg?v=d1296fb9f9,2024-12-21
Nocturnal Animals,Tom Ford,Drama,Thriller,Amy Adams,2016,3.7,lauren,5.0,"michael shannon: *coughs*
jake gyllenhaal: *cries*
amy adams: *sleeps*
me: this is a five star movie",https://a.ltrbxd.com/resized/sm/upload/nu/i0/7z/nd/oHL437Dz1TGQMlKfpE6rSQJgMxb-0-230-0-345-crop.jpg?v=16ef03c9c1,2024-12-22
Nocturnal Animals,Tom Ford,Drama,Thriller,Amy Adams,2016,3.7,özzy,5.0,"when they showed Jake Gyllenhaal taking a shower the guy sitting behind me in the theatre let out a huge breath and said ""holy fuck""",https://a.ltrbxd.com/resized/sm/upload/nu/i0/7z/nd/oHL437Dz1TGQMlKfpE6rSQJgMxb-0-230-0-345-crop.jpg?v=16ef03c9c1,2024-12-22
Nocturnal Animals,Tom Ford,Drama,Thriller,Amy Adams,2016,3.7,kennedy,4.0,the scene where susan can't concentrate at work and phases out when people are speaking to her because she's thinking about jake's facial features is the most relatable scene in any film ever,https://a.ltrbxd.com/resized/sm/upload/nu/i0/7z/nd/oHL437Dz1TGQMlKfpE6rSQJgMxb-0-230-0-345-crop.jpg?v=16ef03c9c1,2024-12-22
The Wizard of Oz,Victor Fleming,Adventure,Family,Judy Garland,1939,4.0,James (Schaffrillas),4.5,"Yeah it was good but it's no Phineas and Ferb Season 2 Episode 56 ""Wizard of Odd""",https://a.ltrbxd.com/resized/film-poster/5/1/4/9/4/51494-the-wizard-of-oz-0-230-0-345-crop.jpg?v=6aca3ea5b8,2024-12-23
The Wizard of Oz,Victor Fleming,Adventure,Family,Judy Garland,1939,4.0,Wes,5.0,"a kansas horse girl unlearns her homophobia with the help of three gay cosplayers as she goes on a killing spree to stop ann coulter from kidnapping her dog 
(this movie tenderized me and im in love with life again)",https://a.ltrbxd.com/resized/film-poster/5/1/4/9/4/51494-the-wizard-of-oz-0-230-0-345-crop.jpg?v=6aca3ea5b8,2024-12-23
American History X,Tony Kaye,Drama,,Edward Norton,1998,4.1,cinéfila... 🕯️,3.5,hard to believe edward norton doesn't have a single oscar. once again i challenge the entire academy to meet me in the fucking pit,https://a.ltrbxd.com/resized/sm/upload/ob/wg/lb/jd/w16MygFtasBBVfCJZQwsuwyKksc-0-230-0-345-crop.jpg?v=96eb689ac7,2024-12-24
American History X,Tony Kaye,Drama,,Edward Norton,1998,4.1,Vishwas Verma 🟠🟢🔵,5.0,"A masterpiece.
Hate is baggage. Life's too short to be pissed off all the time. It's just not worth it.
One of the most powerful movies. Edward Norton's best performance.",https://a.ltrbxd.com/resized/sm/upload/ob/wg/lb/jd/w16MygFtasBBVfCJZQwsuwyKksc-0-230-0-345-crop.jpg?v=96eb689ac7,2024-12-24
Hit Man,Richard Linklater,Comedy,Crime,Glen Powell,2023,3.4,Jay,3.0,basically the ‘removing girls glasses to reveal shes hot’ trope but with glen powell,https://a.ltrbxd.com/resized/film-poster/8/7/7/0/4/6/877046-hit-man-0-230-0-345-crop.jpg?v=7a8e101a9d,2024-12-25
Hit Man,Richard Linklater,Comedy,Crime,Glen Powell,2023,3.4,the film drunk,4.0,"Incoming Letterboxd reviews saying “it’s a hit, man!” with 25,000 likes",https://a.ltrbxd.com/resized/film-poster/8/7/7/0/4/6/877046-hit-man-0-230-0-345-crop.jpg?v=7a8e101a9d,2024-12-25
Hit Man,Richard Linklater,Comedy,Crime,Glen Powell,2023,3.4,Karsten,4.0,hot man,https://a.ltrbxd.com/resized/film-poster/8/7/7/0/4/6/877046-hit-man-0-230-0-345-crop.jpg?v=7a8e101a9d,2024-12-25
Possession,Andrzej Żuławski,Horror,,Isabelle Adjani,1981,4.1,👽 Zara 👽,4.5,the scariest part was the fact that they named their child bob,https://a.ltrbxd.com/resized/sm/upload/8c/pk/z8/4v/aIjO3kraeaD4MDBSef3rTO2vIuZ-0-230-0-345-crop.jpg?v=cb9f332628,2024-12-26
Possession,Andrzej Żuławski,Horror,,Isabelle Adjani,1981,4.1,Penny,3.5,Somebody get this bitch a Xanax,https://a.ltrbxd.com/resized/sm/upload/8c/pk/z8/4v/aIjO3kraeaD4MDBSef3rTO2vIuZ-0-230-0-345-crop.jpg?v=cb9f332628,2024-12-26
Possession,Andrzej Żuławski,Horror,,Isabelle Adjani,1981,4.1,rudi,4.5,I can’t believe Isabelle Adjani invented acting in that one subway scene,https://a.ltrbxd.com/resized/sm/upload/8c/pk/z8/4v/aIjO3kraeaD4MDBSef3rTO2vIuZ-0-230-0-345-crop.jpg?v=cb9f332628,2024-12-26
Singin' in the Rain,Stanley Donen,Romance,Comedy,Gene Kelly,1952,4.3,👽hayley👽,4.5,cosmo is the true star of this film where is his movie where is his oscar,https://a.ltrbxd.com/resized/sm/upload/xc/8e/3x/nt/nUP6Kna8oiUl2VNbEQ4BJhTcpO8-0-230-0-345-crop.jpg?v=2c7de99ac3,2024-12-27
Singin' in the Rain,Stanley Donen,Romance,Comedy,Gene Kelly,1952,4.3,Carrie,4.0,"""Call me a cab.""
""Alright, you're a cab!""
I didn't know my dad wrote this",https://a.ltrbxd.com/resized/sm/upload/xc/8e/3x/nt/nUP6Kna8oiUl2VNbEQ4BJhTcpO8-0-230-0-345-crop.jpg?v=2c7de99ac3,2024-12-27
Singin' in the Rain,Stanley Donen,Romance,Comedy,Gene Kelly,1952,4.3,Karsten,5.0,"I’m late to the party but yeah, it’s as good as people make it seem.
One of the more entertaining films I’ve seen, not a single dull moment. Also Cosmo is the best part of it.",https://a.ltrbxd.com/resized/sm/upload/xc/8e/3x/nt/nUP6Kna8oiUl2VNbEQ4BJhTcpO8-0-230-0-345-crop.jpg?v=2c7de99ac3,2024-12-27
Dawn of the Planet of the Apes,Matt Reeves,Action,Science Fiction,Andy Serkis,2014,3.8,24framesofnick,4.0,PROTECT MAURICE I FUCKING LOVE MAURICE,https://a.ltrbxd.com/resized/film-poster/9/4/3/9/4/94394-dawn-of-the-planet-of-the-apes-0-230-0-345-crop.jpg?v=29a00ba752,2024-12-28
Dawn of the Planet of the Apes,Matt Reeves,Action,Science Fiction,Andy Serkis,2014,3.8,cinéfila... 🕯️,4.0,do you think if caesar was real he would want to be my friend? i hope so,https://a.ltrbxd.com/resized/film-poster/9/4/3/9/4/94394-dawn-of-the-planet-of-the-apes-0-230-0-345-crop.jpg?v=29a00ba752,2024-12-28
The Emperor's New Groove,Mark Dindal,Comedy,Animation,David Spade,2000,3.9,allison,5.0,"""hey i got turned into a cow can i go home""
""you're excused""",https://a.ltrbxd.com/resized/film-poster/4/5/0/6/5/45065-the-emperor-s-new-groove-0-230-0-345-crop.jpg?v=907ad250a4,2024-12-29
The Emperor's New Groove,Mark Dindal,Comedy,Animation,David Spade,2000,3.9,˗ˏˋ suspirliam ˊˎ˗,5.0,"way ahead of its time ,, we truly do not deserve this fine piece of cinéma",https://a.ltrbxd.com/resized/film-poster/4/5/0/6/5/45065-the-emperor-s-new-groove-0-230-0-345-crop.jpg?v=907ad250a4,2024-12-29
The Emperor's New Groove,Mark Dindal,Comedy,Animation,David Spade,2000,3.9,☆ sophie ☆,4.5,"oh right
the review
the review for this movie
the review written specifically for this movie
this movie's review",https://a.ltrbxd.com/resized/film-poster/4/5/0/6/5/45065-the-emperor-s-new-groove-0-230-0-345-crop.jpg?v=907ad250a4,2024-12-29
The Lego Batman Movie,Chris McKay,Comedy,Animation,Will Arnett,2017,3.9,guilherme,3.5,how does zack snyder sleep at night knowing a lego movie ended all his movies,https://a.ltrbxd.com/resized/film-poster/2/5/1/9/3/7/251937-the-lego-batman-movie-0-230-0-345-crop.jpg?v=ff7c1cbca1,2024-12-30
The Lego Batman Movie,Chris McKay,Comedy,Animation,Will Arnett,2017,3.9,•lily•,5.0,Batman and Joker should have kissed,https://a.ltrbxd.com/resized/film-poster/2/5/1/9/3/7/251937-the-lego-batman-movie-0-230-0-345-crop.jpg?v=ff7c1cbca1,2024-12-30
Casino,Martin Scorsese,Crime,Drama,Robert De Niro,1995,4.2,Timcop,4.5,"All things considered, these guys were kind of okay dads.",https://a.ltrbxd.com/resized/sm/upload/6p/om/dp/mc/casino-original-0-230-0-345-crop.jpg?v=4bb9a2596f,2024-12-31
Casino,Martin Scorsese,Crime,Drama,Robert De Niro,1995,4.2,Jay,4.0,im not close with my grandparents because joe pesci set an unrealistic expectation for old people,https://a.ltrbxd.com/resized/sm/upload/6p/om/dp/mc/casino-original-0-230-0-345-crop.jpg?v=4bb9a2596f,2024-12-31
The Invisible Man,Leigh Whannell,Science Fiction,Horror,Elisabeth Moss,2020,3.4,Chris Evangelista,4.0,"Someone give Elisabeth Moss a nice, relaxing rom com",https://a.ltrbxd.com/resized/film-poster/4/9/9/0/8/5/499085-the-invisible-man-0-230-0-345-crop.jpg?v=b9561b767f,2025-01-01
The Invisible Man,Leigh Whannell,Science Fiction,Horror,Elisabeth Moss,2020,3.4,Patrick Willems,4.0,The utter hopelessness of the situation the main character is put in is one of the scariest things I've seen in a movie in years,https://a.ltrbxd.com/resized/film-poster/4/9/9/0/8/5/499085-the-invisible-man-0-230-0-345-crop.jpg?v=b9561b767f,2025-01-01
Men in Black,Barry Sonnenfeld,Comedy,Action,Tommy Lee Jones,1997,3.7,Patrick Willems,4.0,"One of the best, most accurate movies about living in New York City",https://a.ltrbxd.com/resized/film-poster/5/1/5/1/4/51514-men-in-black-0-230-0-345-crop.jpg?v=b5749570bd,2025-01-02
Men in Black,Barry Sonnenfeld,Comedy,Action,Tommy Lee Jones,1997,3.7,Felipe,4.0,Did Vincent D'onofrio actually get possesed by an alien or are human beings really capable of acting like that?,https://a.ltrbxd.com/resized/film-poster/5/1/5/1/4/51514-men-in-black-0-230-0-345-crop.jpg?v=b5749570bd,2025-01-02
Men in Black,Barry Sonnenfeld,Comedy,Action,Tommy Lee Jones,1997,3.7,Holly-Beth,4.0,Fantastic Aliens And Where To Find Them (1997),https://a.ltrbxd.com/resized/film-poster/5/1/5/1/4/51514-men-in-black-0-230-0-345-crop.jpg?v=b5749570bd,2025-01-02
Indiana Jones and the Last Crusade,Steven Spielberg,Adventure,Action,Harrison Ford,1989,4.1,maria,4.0,han solo and james bond said fuck dem nazis,https://a.ltrbxd.com/resized/film-poster/5/1/9/6/1/51961-indiana-jones-and-the-last-crusade-0-230-0-345-crop.jpg?v=0d5d1c2341,2025-01-03
Indiana Jones and the Last Crusade,Steven Spielberg,Adventure,Action,Harrison Ford,1989,4.1,Karsten,5.0,A day late but this is the quintessential father's day movie.,https://a.ltrbxd.com/resized/film-poster/5/1/9/6/1/51961-indiana-jones-and-the-last-crusade-0-230-0-345-crop.jpg?v=0d5d1c2341,2025-01-03
Indiana Jones and the Last Crusade,Steven Spielberg,Adventure,Action,Harrison Ford,1989,4.1,liam f,5.0,"my favourite part was when Indiana Jones subtly indicated his hatred for the Nazis when he said ""Nazis. I hate these guys""",https://a.ltrbxd.com/resized/film-poster/5/1/9/6/1/51961-indiana-jones-and-the-last-crusade-0-230-0-345-crop.jpg?v=0d5d1c2341,2025-01-03
Seven Samurai,Akira Kurosawa,Drama,Action,Toshirō Mifune,1954,4.6,maria,5.0,"too many sweaty ass cheeks, 5 stars",https://a.ltrbxd.com/resized/sm/upload/ji/5q/0k/rv/v6xrz4fr92KY1oNC3HsEvrsvR1n-0-230-0-345-crop.jpg?v=973d70bb0c,2025-01-04
Seven Samurai,Akira Kurosawa,Drama,Action,Toshirō Mifune,1954,4.6,siobhan,4.5,this is what the avengers think they look like,https://a.ltrbxd.com/resized/sm/upload/ji/5q/0k/rv/v6xrz4fr92KY1oNC3HsEvrsvR1n-0-230-0-345-crop.jpg?v=973d70bb0c,2025-01-04
Seven Samurai,Akira Kurosawa,Drama,Action,Toshirō Mifune,1954,4.6,Karsten,5.0,"One of those where you finish it and kinda just sit there in disbelief that this is a movie that exists. Sheesh, what a monster.",https://a.ltrbxd.com/resized/sm/upload/ji/5q/0k/rv/v6xrz4fr92KY1oNC3HsEvrsvR1n-0-230-0-345-crop.jpg?v=973d70bb0c,2025-01-04
Ice Age,Chris Wedge,Comedy,Adventure,Ray Romano,2002,3.5,sofi✨,3.5,diego invented character development,https://a.ltrbxd.com/resized/film-poster/5/1/6/7/0/51670-ice-age-0-230-0-345-crop.jpg?v=e24a5fb66e,2025-01-05
Ice Age,Chris Wedge,Comedy,Adventure,Ray Romano,2002,3.5,BlakeMower,3.5,I just realized that the two rhinos were the first gay couple I ever saw.,https://a.ltrbxd.com/resized/film-poster/5/1/6/7/0/51670-ice-age-0-230-0-345-crop.jpg?v=e24a5fb66e,2025-01-05
Dazed and Confused,Richard Linklater,Drama,Comedy,Jason London,1993,3.9,Ed Glendenning,5.0,Is it normal to feel nostalgic about a time & place I didn't even exist in?,https://a.ltrbxd.com/resized/sm/upload/7h/zn/l9/ps/2lHRRgoof25kJsLgocf3go2Ccp1-0-230-0-345-crop.jpg?v=f4072fb72c,2025-01-06
Dazed and Confused,Richard Linklater,Drama,Comedy,Jason London,1993,3.9,maria,4.0,matthew mcconaughey waltzing in there 40 minutes late with that bob marley shirt and those motherfucking blonde bangs alright alright alrighting the place... bitchin',https://a.ltrbxd.com/resized/sm/upload/7h/zn/l9/ps/2lHRRgoof25kJsLgocf3go2Ccp1-0-230-0-345-crop.jpg?v=f4072fb72c,2025-01-06
Dazed and Confused,Richard Linklater,Drama,Comedy,Jason London,1993,3.9,katie,2.0,that’s not ben affleck acting he’s just like that,https://a.ltrbxd.com/resized/sm/upload/7h/zn/l9/ps/2lHRRgoof25kJsLgocf3go2Ccp1-0-230-0-345-crop.jpg?v=f4072fb72c,2025-01-06
Raging Bull,Martin Scorsese,Drama,,Robert De Niro,1980,4.2,Travis,3.0,Do you think Scorsese and DeNiro have kissed,https://a.ltrbxd.com/resized/film-poster/5/0/9/5/6/50956-raging-bull-0-230-0-345-crop.jpg?v=b25f43f7b6,2025-01-07
Raging Bull,Martin Scorsese,Drama,,Robert De Niro,1980,4.2,maria,4.5,not to be that filmbro bitch but this film was an experience and it changed me,https://a.ltrbxd.com/resized/film-poster/5/0/9/5/6/50956-raging-bull-0-230-0-345-crop.jpg?v=b25f43f7b6,2025-01-07
The Babadook,Jennifer Kent,Drama,Horror,Essie Davis,2014,3.4,mia 🦇,0.0,"the b in lgbt+ stands for babadook, no printer just fax",https://a.ltrbxd.com/resized/film-poster/1/6/9/7/2/8/169728-the-babadook-0-230-0-345-crop.jpg?v=0821d9c945,2025-01-08
Paprika,Satoshi Kon,Animation,Thriller,Megumi Hayashibara,2006,4.1,ian,4.0,christopher nolan was found dead,https://a.ltrbxd.com/resized/film-poster/4/9/0/2/3/49023-paprika-0-230-0-345-crop.jpg?v=bdcabb9981,2025-01-09
The Girl with the Dragon Tattoo,David Fincher,Crime,Mystery,Daniel Craig,2011,3.9,9VOLT,4.0,this is a lot of swedish people to keep track of,https://a.ltrbxd.com/resized/sm/upload/0a/ec/72/pb/zHGxi75Ugw69jtCmOK8TvwU588z-0-230-0-345-crop.jpg?v=58931ddc0d,2025-01-10
The Girl with the Dragon Tattoo,David Fincher,Crime,Mystery,Daniel Craig,2011,3.9,cinéfila... 🕯️,4.0,sometimes i think about rooney mara's leaked emails asking about the possibility of a sequel to this and i have to stop myself from sobbing. she was holding out hope y'all,https://a.ltrbxd.com/resized/sm/upload/0a/ec/72/pb/zHGxi75Ugw69jtCmOK8TvwU588z-0-230-0-345-crop.jpg?v=58931ddc0d,2025-01-10
The Power of the Dog,Jane Campion,Western,Drama,Benedict Cumberbatch,2021,3.7,gal pacino,4.0,the masculine urge to cope with your step-uncle’s pointed homophobia by storming outside and aggressively hula-hooping,https://a.ltrbxd.com/resized/film-poster/5/2/7/8/4/1/527841-the-power-of-the-dog-0-230-0-345-crop.jpg?v=811bdc6195,2025-01-11
