title,director,genre_1,genre_2,actors,movie_release,average_rating,top_reviewer,top_review_rating,top_review_text,poster_url,release_date
The Witch,Robert Eggers,Drama,Mystery,Anya Taylor-Joy,2015,3.8,sree,4.5,not a cell phone in sight. just people living in the moment.,https://a.ltrbxd.com/resized/sm/upload/y2/i8/9s/h1/tNr2KYytArZNSh0K8PUcHU3JnX4-0-230-0-345-crop.jpg?v=45f739a242,2025-01-07
The Witch,Robert Eggers,Drama,Mystery,Anya Taylor-Joy,2015,3.8,demi adejuyigbe,4.5,VVovv!!,https://a.ltrbxd.com/resized/sm/upload/y2/i8/9s/h1/tNr2KYytArZNSh0K8PUcHU3JnX4-0-230-0-345-crop.jpg?v=45f739a242,2025-01-07
The Witch,Robert Eggers,Drama,Mystery,Anya Taylor-Joy,2015,3.8,demi adejuyigbe,4.5,"film lovin’ me: this is a brilliant portrait of paranoia and religious fervor in the 1600s. it’s so inpressive how eggers manages to capture the spirit of the time without feeling like he’s painstakingly trying to pull an unnatural sense of tension or a period-accurate performance out of his actors
the real me: motherfuckers need to TALK NORMAL!!!! stop sayin THOUST!!!!!!!!!!",https://a.ltrbxd.com/resized/sm/upload/y2/i8/9s/h1/tNr2KYytArZNSh0K8PUcHU3JnX4-0-230-0-345-crop.jpg?v=45f739a242,2025-01-07
Doctor Strange,Scott Derrickson,Action,Adventure,Benedict Cumberbatch,2016,3.4,Karsten,1.5,"haven’t watched a movie in a week and after this i still haven’t watched a movie in a week. just the most lifeless thing i’ve seen in a hot minute, can’t say i’m surprised! 
(still gonna watch the new one)",https://a.ltrbxd.com/resized/film-poster/2/0/9/3/8/1/209381-doctor-strange-0-230-0-345-crop.jpg?v=1466da225d,2025-01-08
Doctor Strange,Scott Derrickson,Action,Adventure,Benedict Cumberbatch,2016,3.4,Sean Baker,0.0,"Easily one of my fave Marvels. The Inception/M.C. Escher-esque visuals are pretty rad. Must have looked great on the big screen. Oh... and that shot where Mads get imprisoned by the Saw-like mechanical trap is 🔥.
I used an emoji in a Letterboxd entry. What's the world coming to?",https://a.ltrbxd.com/resized/film-poster/2/0/9/3/8/1/209381-doctor-strange-0-230-0-345-crop.jpg?v=1466da225d,2025-01-08
Asteroid City,Wes Anderson,Comedy,Drama,Jason Schwartzman,2023,3.5,Reece,4.0,features possibly the greatest “freaky little guy” in cinema history (you’ll know it when you see him),https://a.ltrbxd.com/resized/film-poster/6/6/8/5/5/5/668555-asteroid-city-0-230-0-345-crop.jpg?v=700bea7fd5,2025-01-09
Asteroid City,Wes Anderson,Comedy,Drama,Jason Schwartzman,2023,3.5,delizzie,4.0,this is the town you pass through between barbie and oppenheimer,https://a.ltrbxd.com/resized/film-poster/6/6/8/5/5/5/668555-asteroid-city-0-230-0-345-crop.jpg?v=700bea7fd5,2025-01-09
Asteroid City,Wes Anderson,Comedy,Drama,Jason Schwartzman,2023,3.5,James (Schaffrillas),3.5,All these famous actors and the one who made me lose my shit the most was Hugo from Succession,https://a.ltrbxd.com/resized/film-poster/6/6/8/5/5/5/668555-asteroid-city-0-230-0-345-crop.jpg?v=700bea7fd5,2025-01-09
Amélie,Jean-Pierre Jeunet,Romance,Comedy,Audrey Tautou,2001,4.2,Lucy,5.0,the movie equivalent of being hugged,https://a.ltrbxd.com/resized/sm/upload/ly/0v/ey/u7/pM20xF4WFyX7G3ie0YBXFp75aEC-0-230-0-345-crop.jpg?v=bc8a28c252,2025-01-10
Amélie,Jean-Pierre Jeunet,Romance,Comedy,Audrey Tautou,2001,4.2,shay,4.0,she fucking looks like willy wonka,https://a.ltrbxd.com/resized/sm/upload/ly/0v/ey/u7/pM20xF4WFyX7G3ie0YBXFp75aEC-0-230-0-345-crop.jpg?v=bc8a28c252,2025-01-10
Amélie,Jean-Pierre Jeunet,Romance,Comedy,Audrey Tautou,2001,4.2,siobhan,4.0,"“you mean, she’d rather imagine herself relating to someone who’s absent than build relationships with those around her?” call me out harder i DARE you",https://a.ltrbxd.com/resized/sm/upload/ly/0v/ey/u7/pM20xF4WFyX7G3ie0YBXFp75aEC-0-230-0-345-crop.jpg?v=bc8a28c252,2025-01-10
John Wick,Chad Stahelski,Action,Thriller,Keanu Reeves,2014,3.8,Sam Van Hallgren,4.0,Like if Damien Chazelle had studied murder in college instead of jazz.,https://a.ltrbxd.com/resized/film-poster/1/7/2/0/7/6/172076-john-wick-0-230-0-345-crop.jpg?v=e3c8c69b11,2025-01-11
John Wick,Chad Stahelski,Action,Thriller,Keanu Reeves,2014,3.8,Patrick Willems,4.0,Keanu murdering dudes in the name of justice for his puppy is the purest cinema of the 21st century.,https://a.ltrbxd.com/resized/film-poster/1/7/2/0/7/6/172076-john-wick-0-230-0-345-crop.jpg?v=e3c8c69b11,2025-01-11
John Wick,Chad Stahelski,Action,Thriller,Keanu Reeves,2014,3.8,Jay,3.5,"willem dafoe: you know, im something of an assassin myself",https://a.ltrbxd.com/resized/film-poster/1/7/2/0/7/6/172076-john-wick-0-230-0-345-crop.jpg?v=e3c8c69b11,2025-01-11
The Notebook,Nick Cassavetes,Romance,Drama,Ryan Gosling,2004,3.8,SARAH⭐️🦕,4.0,He built her a Mojo Dojo Casa House🥹,https://a.ltrbxd.com/resized/film-poster/4/5/6/6/7/45667-the-notebook-0-230-0-345-crop.jpg?v=d867e84f30,2025-01-12
The Notebook,Nick Cassavetes,Romance,Drama,Ryan Gosling,2004,3.8,shannon,4.0,you see all that rain? that's actually just my tears,https://a.ltrbxd.com/resized/film-poster/4/5/6/6/7/45667-the-notebook-0-230-0-345-crop.jpg?v=d867e84f30,2025-01-12
The Nightmare Before Christmas,Henry Selick,Family,Animation,Danny Elfman,1993,4.0,aaron,4.0,what if i said i fancy jack skellington what then,https://a.ltrbxd.com/resized/film-poster/4/7/1/1/9/47119-the-nightmare-before-christmas-0-230-0-345-crop.jpg?v=cc72c8b470,2025-01-13
The Nightmare Before Christmas,Henry Selick,Family,Animation,Danny Elfman,1993,4.0,Grooveman,4.0,"""Jack, please, I'm only an elected official here, I can't make decisions by myself!""",https://a.ltrbxd.com/resized/film-poster/4/7/1/1/9/47119-the-nightmare-before-christmas-0-230-0-345-crop.jpg?v=cc72c8b470,2025-01-13
The Nightmare Before Christmas,Henry Selick,Family,Animation,Danny Elfman,1993,4.0,Karsten,4.0,"have seen this many times, been watching it for years, and i still have no clue what happens in this movie. he's a skeleton and he doesn't know about christmas. great flick to fully disassociate to!",https://a.ltrbxd.com/resized/film-poster/4/7/1/1/9/47119-the-nightmare-before-christmas-0-230-0-345-crop.jpg?v=cc72c8b470,2025-01-13
Barbarian,Zach Cregger,Mystery,Horror,Georgina Campbell,2022,3.5,clementine,4.0,damn u can’t have shit in detroit 😭😭😭😭,https://a.ltrbxd.com/resized/film-poster/8/1/9/6/4/8/819648-barbarian-0-230-0-345-crop.jpg?v=75b067327a,2025-01-14
The Lion King,Roger Allers,Animation,Family,Matthew Broderick,1994,4.2,Ralph,5.0,I like the part when Timon said the bug tasted like chicken. Haha how would he know? The rest of the movie was pretty good too.,https://a.ltrbxd.com/resized/sm/upload/lz/96/yu/mf/ztuEReeV6ofpU1HxUV9AsR6aLoe-0-230-0-345-crop.jpg?v=47499379fa,2025-01-15
The Lion King,Roger Allers,Animation,Family,Matthew Broderick,1994,4.2,James (Schaffrillas),5.0,A near-perfect work of art that can never be replicated. Let's hope nobody is stupid enough to try.,https://a.ltrbxd.com/resized/sm/upload/lz/96/yu/mf/ztuEReeV6ofpU1HxUV9AsR6aLoe-0-230-0-345-crop.jpg?v=47499379fa,2025-01-15
The Lion King,Roger Allers,Animation,Family,Matthew Broderick,1994,4.2,James (Schaffrillas),5.0,Biggest observation that came from this rewatch is that Timon would be a really good Tumblr Sexyman,https://a.ltrbxd.com/resized/sm/upload/lz/96/yu/mf/ztuEReeV6ofpU1HxUV9AsR6aLoe-0-230-0-345-crop.jpg?v=47499379fa,2025-01-15
Tangled,Byron Howard,Family,Animation,Mandy Moore,2010,4.0,rebekah,5.0,imagine flynn rider being the first man you've ever met and then meeting other men,https://a.ltrbxd.com/resized/sm/upload/0w/h1/le/1p/632CtNOARAuWYfdjoYn6ooP3BHQ-0-230-0-345-crop.jpg?v=845e60968f,2025-01-16
Schindler's List,Steven Spielberg,History,Drama,Liam Neeson,1993,4.5,Mario 🎃,4.5,Probably the greatest movie I never want to see again.,https://a.ltrbxd.com/resized/sm/upload/bz/1x/em/jr/yPisjyLweCl1tbgwgtzBCNCBle-0-230-0-345-crop.jpg?v=ca5215c5a9,2025-01-17
Schindler's List,Steven Spielberg,History,Drama,Liam Neeson,1993,4.5,James (Schaffrillas),5.0,"As iconic, almost mythic of a filmmaker Steven Spielberg is, this is the sort of film you would never imagine he has in him. Masterpiece in every sense of the word.",https://a.ltrbxd.com/resized/sm/upload/bz/1x/em/jr/yPisjyLweCl1tbgwgtzBCNCBle-0-230-0-345-crop.jpg?v=ca5215c5a9,2025-01-17
Princess Mononoke,Hayao Miyazaki,Adventure,Fantasy,Youji Matsuda,1997,4.4,depressionfan93,4.0,if i met a girl who was raised by wolves and hated me i would also do a bunch of stupid shit to impress her,https://a.ltrbxd.com/resized/sm/upload/fu/5h/fp/mj/mNqZOtJIQfFQPjo3hmYLIn8Qqhf-0-230-0-345-crop.jpg?v=aae03975f7,2025-01-18
Princess Mononoke,Hayao Miyazaki,Adventure,Fantasy,Youji Matsuda,1997,4.4,Karsten,5.0,thinking about the three dead plants sitting in my apartment rn,https://a.ltrbxd.com/resized/sm/upload/fu/5h/fp/mj/mNqZOtJIQfFQPjo3hmYLIn8Qqhf-0-230-0-345-crop.jpg?v=aae03975f7,2025-01-18
Juno,Jason Reitman,Romance,Comedy,Elliot Page,2007,3.8,brandon,4.0,imagine giving birth to michael cera's child,https://a.ltrbxd.com/resized/film-poster/4/8/0/5/1/48051-juno-0-230-0-345-crop.jpg?v=19ad3fb7e5,2025-01-19
Juno,Jason Reitman,Romance,Comedy,Elliot Page,2007,3.8,𝖏𝖊𝖉,4.0,"me: not pregnant, not 16, not straight, not played by elliot page
also me: This is the most relatable film i have ever seen",https://a.ltrbxd.com/resized/film-poster/4/8/0/5/1/48051-juno-0-230-0-345-crop.jpg?v=19ad3fb7e5,2025-01-19
Harry Potter and the Deathly Hallows: Part 2,David Yates,Fantasy,Adventure,Daniel Radcliffe,2011,4.0,cheryl,4.5,"harry: he was probably the bravest man i knew
james: what
sirius: the
remus: fuck",https://a.ltrbxd.com/resized/film-poster/4/4/5/8/0/44580-harry-potter-and-the-deathly-hallows-part-2-0-230-0-345-crop.jpg?v=66f3769773,2025-01-20
Harry Potter and the Deathly Hallows: Part 2,David Yates,Fantasy,Adventure,Daniel Radcliffe,2011,4.0,cassie,5.0,NOT MY DAUGHTER YOU BITCH!,https://a.ltrbxd.com/resized/film-poster/4/4/5/8/0/44580-harry-potter-and-the-deathly-hallows-part-2-0-230-0-345-crop.jpg?v=66f3769773,2025-01-20
Star Wars: The Force Awakens,J.J. Abrams,Action,Adventure,Harrison Ford,2015,3.3,dani✨,4.0,i hate people who don't take me seriously when i say i'd die for poe dameron,https://a.ltrbxd.com/resized/sm/upload/t1/n6/d1/k6/g2mqdMU3jaz6uEosF5aqJgbw7e9-0-230-0-345-crop.jpg?v=f105fa4be0,2025-01-21
Captain America: The Winter Soldier,Joe Russo,Adventure,Science Fiction,Chris Evans,2014,3.7,Lucy,4.0,this is essentially a surprisingly decent spy thriller where steve rogers flirts with all his friends... love that,https://a.ltrbxd.com/resized/sm/upload/he/p6/cc/lg/zt6b493XEL2OQ1bCSKccZ7V0iRY-0-230-0-345-crop.jpg?v=6296209106,2025-01-22
Captain America: The Winter Soldier,Joe Russo,Adventure,Science Fiction,Chris Evans,2014,3.7,sree,5.0,i'm with you til the end of the line... forever... in sickness and in health... til death do us part.......................... pal,https://a.ltrbxd.com/resized/sm/upload/he/p6/cc/lg/zt6b493XEL2OQ1bCSKccZ7V0iRY-0-230-0-345-crop.jpg?v=6296209106,2025-01-22
Babylon,Damien Chazelle,Comedy,Drama,Brad Pitt,2022,3.8,Katie Walsh,0.0,"Is this a love letter to cinema or a suicide note?
(My review)",https://a.ltrbxd.com/resized/film-poster/5/4/2/7/7/3/542773-babylon-0-230-0-345-crop.jpg?v=aab2f01937,2025-01-23
Babylon,Damien Chazelle,Comedy,Drama,Brad Pitt,2022,3.8,George Carmi,4.5,Tobey Maguire will haunt me in my dreams for the foreseeable future.,https://a.ltrbxd.com/resized/film-poster/5/4/2/7/7/3/542773-babylon-0-230-0-345-crop.jpg?v=aab2f01937,2025-01-23
Twilight,Catherine Hardwicke,Romance,Drama,Kristen Stewart,2008,3.0,#1 gizmo fan,4.0,"my mom forced me to watch this and then quoted the entire thing and then started crying because she didn't have someone like edward and I told her that their relationship was actually really abusive and she said ""Sweetie I know, me and your dad got divorced because of this movie."" and now she's running around the house looking for something to eat Please save me",https://a.ltrbxd.com/resized/film-poster/4/7/4/6/9/47469-twilight-0-230-0-345-crop.jpg?v=f347bd6a28,2025-01-25
Twilight,Catherine Hardwicke,Romance,Drama,Kristen Stewart,2008,3.0,Casey,5.0,"“you don’t even say hi to me”
“hi”
A MASTERPIECE",https://a.ltrbxd.com/resized/film-poster/4/7/4/6/9/47469-twilight-0-230-0-345-crop.jpg?v=f347bd6a28,2025-01-25
Bodies Bodies Bodies,Halina Reijn,Mystery,Horror,Amandla Stenberg,2022,3.3,Julps2,3.0,Strongest character was the iPhone battery that lasted an entire night with the flashlight on,https://a.ltrbxd.com/resized/film-poster/4/4/9/4/4/2/449442-bodies-bodies-bodies-0-230-0-345-crop.jpg?v=1dfddd92ac,2025-01-26
Bodies Bodies Bodies,Halina Reijn,Mystery,Horror,Amandla Stenberg,2022,3.3,LetMeExplain,4.0,A24's Among Us,https://a.ltrbxd.com/resized/film-poster/4/4/9/4/4/2/449442-bodies-bodies-bodies-0-230-0-345-crop.jpg?v=1dfddd92ac,2025-01-26
Bodies Bodies Bodies,Halina Reijn,Mystery,Horror,Amandla Stenberg,2022,3.3,Adam,4.0,“Upper middle class” is used as effectively as a racial slur in this,https://a.ltrbxd.com/resized/film-poster/4/4/9/4/4/2/449442-bodies-bodies-bodies-0-230-0-345-crop.jpg?v=1dfddd92ac,2025-01-26
Jaws,Steven Spielberg,Adventure,Thriller,Roy Scheider,1975,4.0,Karsten,4.5,glad sharks aren’t real,https://a.ltrbxd.com/resized/film-poster/5/1/5/4/2/51542-jaws-0-230-0-345-crop.jpg?v=03299455f6,2025-01-27
Jaws,Steven Spielberg,Adventure,Thriller,Roy Scheider,1975,4.0,Matt Singer,5.0,The tragic story of a bunch of alcoholics who hunt down and murder a fish for the crime of being really hungry.,https://a.ltrbxd.com/resized/film-poster/5/1/5/4/2/51542-jaws-0-230-0-345-crop.jpg?v=03299455f6,2025-01-27
Jaws,Steven Spielberg,Adventure,Thriller,Roy Scheider,1975,4.0,James (Schaffrillas),3.5,Reminds me of Shark Tale (2004),https://a.ltrbxd.com/resized/film-poster/5/1/5/4/2/51542-jaws-0-230-0-345-crop.jpg?v=03299455f6,2025-01-27
Star Wars: Episode III – Revenge of the Sith,George Lucas,Science Fiction,Adventure,Hayden Christensen,2005,3.9,ciara,4.0,noooo anakin don’t turn to the dark side you’re so sexy aha,https://a.ltrbxd.com/resized/film-poster/5/0/7/0/9/50709-star-wars-episode-iii-revenge-of-the-sith-0-230-0-345-crop.jpg?v=cdb8caab10,2025-01-28
Star Wars: Episode III – Revenge of the Sith,George Lucas,Science Fiction,Adventure,Hayden Christensen,2005,3.9,georgina,4.5,"you were my brother Anakin
     😜 
👊/||\_   
  _/¯ ¯\_
I loved you 
👋 
   \ 😳  
       || \_
   _/¯ ¯\_",https://a.ltrbxd.com/resized/film-poster/5/0/7/0/9/50709-star-wars-episode-iii-revenge-of-the-sith-0-230-0-345-crop.jpg?v=cdb8caab10,2025-01-28
Priscilla,Sofia Coppola,Drama,Romance,Cailee Spaeny,2023,3.6,Jay,3.5,every time jacob elordi stood next to a car i thought no way is he fitting in there,https://a.ltrbxd.com/resized/film-poster/9/1/9/1/2/1/919121-priscilla-0-230-0-345-crop.jpg?v=d9ff2d4c5e,2025-01-29
Priscilla,Sofia Coppola,Drama,Romance,Cailee Spaeny,2023,3.6,ram<3,5.0,"she's everything, he's just elvis",https://a.ltrbxd.com/resized/film-poster/9/1/9/1/2/1/919121-priscilla-0-230-0-345-crop.jpg?v=d9ff2d4c5e,2025-01-29
Priscilla,Sofia Coppola,Drama,Romance,Cailee Spaeny,2023,3.6,zoë rose bryant,4.5,made me want a man and then never want to see one again for the rest of my life,https://a.ltrbxd.com/resized/film-poster/9/1/9/1/2/1/919121-priscilla-0-230-0-345-crop.jpg?v=d9ff2d4c5e,2025-01-29
Talk to Me,Danny Philippou,Horror,,Sophie Wilde,2022,3.5,aaron,3.5,maybe the real horror was the crazy frog ringtone,https://a.ltrbxd.com/resized/film-poster/9/0/8/1/4/4/908144-talk-to-me-0-230-0-345-crop.jpg?v=bf6a2b65cc,2025-01-30
Talk to Me,Danny Philippou,Horror,,Sophie Wilde,2022,3.5,bimbim,3.5,that was so scary i'm glad australian people aren't real,https://a.ltrbxd.com/resized/film-poster/9/0/8/1/4/4/908144-talk-to-me-0-230-0-345-crop.jpg?v=bf6a2b65cc,2025-01-30
Talk to Me,Danny Philippou,Horror,,Sophie Wilde,2022,3.5,CosmonautMarkie,4.0,Horror movies need to go back to being hopeless and miserable like this 👍,https://a.ltrbxd.com/resized/film-poster/9/0/8/1/4/4/908144-talk-to-me-0-230-0-345-crop.jpg?v=bf6a2b65cc,2025-01-30
Clueless,Amy Heckerling,Drama,Comedy,Alicia Silverstone,1995,3.7,isabelle ☆,4.5,is it incest? i still dont know,https://a.ltrbxd.com/resized/sm/upload/fn/rr/3z/h7/i8gEHh2sszB6YWLC0jl559sxAeN-0-230-0-345-crop.jpg?v=593192fedf,2025-01-31
Clueless,Amy Heckerling,Drama,Comedy,Alicia Silverstone,1995,3.7,Jay,4.0,"young cinephilles 🤝 40 year old mothers
paul rudd",https://a.ltrbxd.com/resized/sm/upload/fn/rr/3z/h7/i8gEHh2sszB6YWLC0jl559sxAeN-0-230-0-345-crop.jpg?v=593192fedf,2025-01-31
The Lobster,Yorgos Lanthimos,Drama,Comedy,Colin Farrell,2015,3.8,Tooley I Am King,4.0,There's a scene where Colin Farrell kicks a little girl and for some reason it's the funniest thing I've seen all year.,https://a.ltrbxd.com/resized/film-poster/1/7/8/1/2/3/178123-the-lobster-0-230-0-345-crop.jpg?v=1de42bb7a6,2025-02-01
The Lobster,Yorgos Lanthimos,Drama,Comedy,Colin Farrell,2015,3.8,cinéfila... 🕯️,4.5,"""is there a bisexual option available?"" bitch! me too! the fuck!!!!!",https://a.ltrbxd.com/resized/film-poster/1/7/8/1/2/3/178123-the-lobster-0-230-0-345-crop.jpg?v=1de42bb7a6,2025-02-01
The Lobster,Yorgos Lanthimos,Drama,Comedy,Colin Farrell,2015,3.8,rudi,4.5,the part where they’re all dancing in the forest and there’s that one maid just vogueing really hard fuels me,https://a.ltrbxd.com/resized/film-poster/1/7/8/1/2/3/178123-the-lobster-0-230-0-345-crop.jpg?v=1de42bb7a6,2025-02-01
Deadpool 2,David Leitch,Action,Comedy,Ryan Reynolds,2018,3.5,sree,3.0,one day i'll stop laughing at dumb shit... not today though,https://a.ltrbxd.com/resized/film-poster/3/1/8/1/9/5/318195-deadpool-2-0-230-0-345-crop.jpg?v=b43b5ab190,2025-02-02
Deadpool 2,David Leitch,Action,Comedy,Ryan Reynolds,2018,3.5,shay,2.0,deadpool is the adult version of minions,https://a.ltrbxd.com/resized/film-poster/3/1/8/1/9/5/318195-deadpool-2-0-230-0-345-crop.jpg?v=b43b5ab190,2025-02-02
Harry Potter and the Order of the Phoenix,David Yates,Adventure,Fantasy,Daniel Radcliffe,2007,3.7,ky,5.0,"""NICE ONE, JAMES.""
N I C E O N E J A M E S",https://a.ltrbxd.com/resized/sm/upload/wd/w4/n0/yj/g6n8G0xPnBVUIKKK41sNmbZB5h4-0-230-0-345-crop.jpg?v=57af08b652,2025-02-03
Harry Potter and the Order of the Phoenix,David Yates,Adventure,Fantasy,Daniel Radcliffe,2007,3.7,👽 Zara 👽,5.0,why must jk rowling kill the gays,https://a.ltrbxd.com/resized/sm/upload/wd/w4/n0/yj/g6n8G0xPnBVUIKKK41sNmbZB5h4-0-230-0-345-crop.jpg?v=57af08b652,2025-02-03
Split,M. Night Shyamalan,Thriller,Horror,James McAvoy,2016,3.5,carina,2.0,"totally not related to the movie at all but I was pissing myself when the guy behind me in the theater said ""oh my god this guy is the faun from the chronicles of narnia"" about mcavoy. OF ALL MOVIES",https://a.ltrbxd.com/resized/sm/upload/5e/pw/vs/km/8CHJcVc5IGXS1sC5DyjeMwTDEQH-0-230-0-345-crop.jpg?v=ab64d75800,2025-02-04
Split,M. Night Shyamalan,Thriller,Horror,James McAvoy,2016,3.5,#1 gizmo fan,4.5,FUCKING ANYA TAYLOR-JOY RUNNING AROUND IN THAT OUTFIT MADE ME GAY,https://a.ltrbxd.com/resized/sm/upload/5e/pw/vs/km/8CHJcVc5IGXS1sC5DyjeMwTDEQH-0-230-0-345-crop.jpg?v=ab64d75800,2025-02-04
Split,M. Night Shyamalan,Thriller,Horror,James McAvoy,2016,3.5,Felipe,3.0,"Anya Taylor-Joy looked straight into the camera and said ""pee on yourself"" and I think I did.",https://a.ltrbxd.com/resized/sm/upload/5e/pw/vs/km/8CHJcVc5IGXS1sC5DyjeMwTDEQH-0-230-0-345-crop.jpg?v=ab64d75800,2025-02-04
Perfect Blue,Satoshi Kon,Thriller,Animation,Junko Iwao,1997,4.4,•lily•,5.0,Imagine your card declines at therapy and they show you this,https://a.ltrbxd.com/resized/film-poster/4/6/1/7/5/46175-perfect-blue-0-230-0-345-crop.jpg?v=1ed5878cce,2025-02-05
Perfect Blue,Satoshi Kon,Thriller,Animation,Junko Iwao,1997,4.4,maria,4.5,"darren aronofsky, retire bitch",https://a.ltrbxd.com/resized/film-poster/4/6/1/7/5/46175-perfect-blue-0-230-0-345-crop.jpg?v=1ed5878cce,2025-02-05
The Whale,Darren Aronofsky,Drama,,Brendan Fraser,2022,3.7,Karsten,3.5,big exhale after this one,https://a.ltrbxd.com/resized/film-poster/7/0/3/4/7/8/703478-the-whale-0-230-0-345-crop.jpg?v=84e98165fb,2025-02-06
There Will Be Blood,Paul Thomas Anderson,Drama,,Daniel Day-Lewis,2007,4.5,Josh Lewis,5.0,Horrifying portrait of capitalism as a blunt force of violent domination carried out by aliens pretending to be human. Fire literally shoots out of the ground like they've unleashed hell on earth.,https://a.ltrbxd.com/resized/sm/upload/jg/cd/7y/f5/there%20will%20be%20blood-0-230-0-345-crop.jpg?v=8a533d5350,2025-02-07
There Will Be Blood,Paul Thomas Anderson,Drama,,Daniel Day-Lewis,2007,4.5,jourdain searles,4.0,why didn’t daniel and eli kiss,https://a.ltrbxd.com/resized/sm/upload/jg/cd/7y/f5/there%20will%20be%20blood-0-230-0-345-crop.jpg?v=8a533d5350,2025-02-07
Return of the Jedi,Richard Marquand,Action,Science Fiction,Mark Hamill,1983,4.1,ciara,5.0,the saddest moment in cinematic history is when those two ewoks get caught in an explosion and one of them gets up and shakes the other but it doesn’t move i literally am still in fucking tears george lucas you utter piece of shit,https://a.ltrbxd.com/resized/sm/upload/88/lu/ak/8v/5wDrNqePjb5SOucrWQwiFu340vv-0-230-0-345-crop.jpg?v=acc9d9c27b,2025-02-08
Return of the Jedi,Richard Marquand,Action,Science Fiction,Mark Hamill,1983,4.1,Ellie ✨,4.0,"everyone (wrong): luke's all-black outfit is symbolic of the draw he feels to the dark side
me (right): he's just gay and stylish",https://a.ltrbxd.com/resized/sm/upload/88/lu/ak/8v/5wDrNqePjb5SOucrWQwiFu340vv-0-230-0-345-crop.jpg?v=acc9d9c27b,2025-02-08
Return of the Jedi,Richard Marquand,Action,Science Fiction,Mark Hamill,1983,4.1,Patrick Willems,3.5,"Not as good as it should be, but contains the best exchange in the whole trilogy:
""How we doing?""
""Same as always.""
""That bad, huh?""",https://a.ltrbxd.com/resized/sm/upload/88/lu/ak/8v/5wDrNqePjb5SOucrWQwiFu340vv-0-230-0-345-crop.jpg?v=acc9d9c27b,2025-02-08
The French Dispatch,Wes Anderson,Drama,Comedy,Benicio del Toro,2021,3.7,cinemonika,4.0,he wes andersoned too close to the sun,https://a.ltrbxd.com/resized/film-poster/4/7/1/2/0/7/471207-the-french-dispatch-0-230-0-345-crop.jpg?v=b68539b930,2025-02-09
The French Dispatch,Wes Anderson,Drama,Comedy,Benicio del Toro,2021,3.7,Patrick Willems,4.0,I feel like I just ate a perfectly cooked meal by one of my favorite chefs. Just the right number of courses. Delicious.,https://a.ltrbxd.com/resized/film-poster/4/7/1/2/0/7/471207-the-french-dispatch-0-230-0-345-crop.jpg?v=b68539b930,2025-02-09
The French Dispatch,Wes Anderson,Drama,Comedy,Benicio del Toro,2021,3.7,Karsten,5.0,"everything i wanted it to be and more! i know on my inevitable 5th watch i’ll decide this is 5 stars so i may as well just take one for the team and be the first person i know to give it 5 now. and who cares about stars anyway. i loved it, i had a good ass time. what else is there to it?",https://a.ltrbxd.com/resized/film-poster/4/7/1/2/0/7/471207-the-french-dispatch-0-230-0-345-crop.jpg?v=b68539b930,2025-02-09
Shrek 2,Andrew Adamson,Family,Adventure,Mike Myers,2004,4.1,James (Schaffrillas),5.0,"It took me 16 years to finally give this movie the 5 star rating it unironically deserves. Every scene is great. Every joke lands. It's emotionally moving. It's incredibly exciting. It's a fucking miracle of a movie, I cannot stress that enough",https://a.ltrbxd.com/resized/sm/upload/g4/4m/0c/6s/rD8SvOTCCJ2VIpIV7GUwUKD1Kzc-0-230-0-345-crop.jpg?v=e780d1b7d3,2025-02-10
Shrek 2,Andrew Adamson,Family,Adventure,Mike Myers,2004,4.1,Caitlin,5.0,The scene where all the civilians are so terrified by the giant gingerbread man (RIP) that they run out of one Starbucks straight into another one that is literally right across the road is the most impressive and sophisticated comment on capitalism I have seen in any movie thus far also I really want a frappuccino like right now,https://a.ltrbxd.com/resized/sm/upload/g4/4m/0c/6s/rD8SvOTCCJ2VIpIV7GUwUKD1Kzc-0-230-0-345-crop.jpg?v=e780d1b7d3,2025-02-10
Shrek 2,Andrew Adamson,Family,Adventure,Mike Myers,2004,4.1,hunter strawberry,4.5,are we gonna talk about how puss in boots called the police “capitalist pig dogs”?,https://a.ltrbxd.com/resized/sm/upload/g4/4m/0c/6s/rD8SvOTCCJ2VIpIV7GUwUKD1Kzc-0-230-0-345-crop.jpg?v=e780d1b7d3,2025-02-10
Ex Machina,Alex Garland,Science Fiction,Drama,Domhnall Gleeson,2015,4.0,David Chen,5.0,"“You tore up her picture!”
“I’m gonna tear up this fucking dance floor dude. Check it out.”",https://a.ltrbxd.com/resized/film-poster/1/8/7/9/8/6/187986-ex-machina-0-230-0-345-crop.jpg?v=2b4212d498,2025-02-11
Ex Machina,Alex Garland,Science Fiction,Drama,Domhnall Gleeson,2015,4.0,Matt Singer,4.0,Viewing #2 was interesting. I feel like you watch the first time as Caleb and the second as Nathan.,https://a.ltrbxd.com/resized/film-poster/1/8/7/9/8/6/187986-ex-machina-0-230-0-345-crop.jpg?v=2b4212d498,2025-02-11
The Departed,Martin Scorsese,Crime,Thriller,Leonardo DiCaprio,2006,4.3,maddie,4.5,this movie wouldn’t be nearly as good if the characters didn’t have flip phones to dramatically shut at the end of each conversation,https://a.ltrbxd.com/resized/sm/upload/jr/th/pu/pb/laefkgrfa3oKwvBtWTBtf2suiI4-0-230-0-345-crop.jpg?v=f5d8231026,2025-02-12
