title,director,genre_1,genre_2,actors,movie_release,average_rating,top_reviewer,top_review_rating,top_review_text,poster_url,release_date
Shiva Baby,Emma Seligman,Comedy,Drama,Rachel Sennott,2020,3.8,Blake ☮️,5.0,"all danielle knows is gender business, be gay, be sugar baby, eat bagel and lie",https://a.ltrbxd.com/resized/film-poster/5/8/9/0/9/3/589093-shiva-baby-0-230-0-345-crop.jpg?v=a258215f88,2024-12-07
Shiva Baby,Emma Seligman,Comedy,Drama,Rachel Sennott,2020,3.8,Jay,4.5,the most stressful jewish movie since uncut gems,https://a.ltrbxd.com/resized/film-poster/5/8/9/0/9/3/589093-shiva-baby-0-230-0-345-crop.jpg?v=a258215f88,2024-12-07
V for Vendetta,James McTeigue,Thriller,Science Fiction,Natalie Portman,2005,3.9,zoey luke,4.5,I love natalie Portman and I hate the government,https://a.ltrbxd.com/resized/film-poster/5/1/4/0/0/51400-v-for-vendetta-0-230-0-345-crop.jpg?v=c962ca4bec,2024-12-08
V for Vendetta,James McTeigue,Thriller,Science Fiction,Natalie Portman,2005,3.9,shay,5.0,"i'm like natalie portman in this film because after watching this i, too, became bald.",https://a.ltrbxd.com/resized/film-poster/5/1/4/0/0/51400-v-for-vendetta-0-230-0-345-crop.jpg?v=c962ca4bec,2024-12-08
Beau Is Afraid,Ari Aster,Fantasy,Comedy,Joaquin Phoenix,2023,3.4,drewphillips09,5.0,Sooo my grandpa ate half a quart of paint today thinking it was yogurt,https://a.ltrbxd.com/resized/film-poster/7/1/5/8/5/6/715856-beau-is-afraid-0-230-0-345-crop.jpg?v=b5fd01665a,2024-12-09
Beau Is Afraid,Ari Aster,Fantasy,Comedy,Joaquin Phoenix,2023,3.4,a,4.0,forget beau bitch i was afraid!!!,https://a.ltrbxd.com/resized/film-poster/7/1/5/8/5/6/715856-beau-is-afraid-0-230-0-345-crop.jpg?v=b5fd01665a,2024-12-09
The Greatest Showman,Michael Gracey,Drama,,Hugh Jackman,2017,3.4,gal pacino,1.5,"the scene in the beginning where young hugh jackman gets away with stealing bread proves that this is an alternate timeline where jean valjean starts a circus instead of going to prison for 19 years, finding god, and becoming the mayor of a little french town",https://a.ltrbxd.com/resized/film-poster/2/4/3/0/6/3/243063-the-greatest-showman-0-230-0-345-crop.jpg?v=f548460c56,2024-12-10
The Greatest Showman,Michael Gracey,Drama,,Hugh Jackman,2017,3.4,David Sims,3.0,The worst movie I ever liked,https://a.ltrbxd.com/resized/film-poster/2/4/3/0/6/3/243063-the-greatest-showman-0-230-0-345-crop.jpg?v=f548460c56,2024-12-10
The Greatest Showman,Michael Gracey,Drama,,Hugh Jackman,2017,3.4,gaby,3.0,"me: uh yeah so the film has a pretty weak script and uses extravagant musical numbers to cover up that the plot is pretty incoherent and also there’s at least 16 technical issues which is 16 too many for my pretentious ass
also me: LOOK OUT 👀👀 CAUSE HERE I COME 😩✨ AND I’M MARCHING 🏃‍♂️🏃‍♂️🏃‍♂️ TO THE BEAT I DRUM 😜🥁 I’M NOT SCARED 😎😤🚫 TO BE SEEN 😱👁 I MAKE NO APOLOGIES 😘👊🏼 THIS IS ME 😂💯",https://a.ltrbxd.com/resized/film-poster/2/4/3/0/6/3/243063-the-greatest-showman-0-230-0-345-crop.jpg?v=f548460c56,2024-12-10
Suspiria,Dario Argento,Horror,,Jessica Harper,1977,3.9,gal pacino,5.0,"actors: $2000
hair/makeup: $300
dubbing: $1050
lighting: $12 million
special effects: $750
someone who is good at the economy please help me budget this. my family is dying",https://a.ltrbxd.com/resized/film-poster/4/4/9/0/0/44900-suspiria-0-230-0-345-crop.jpg?v=d1fbb1d377,2024-12-11
John Wick: Chapter 3 – Parabellum,Chad Stahelski,Crime,Thriller,Keanu Reeves,2019,3.7,Patrick Willems,4.0,I CAN'T BELIEVE KEANU [SPOILER REDACTED] WITH A [SPOILER REDACTED] AND THAT'S ONLY IN THE FIRST 10 MINUTES,https://a.ltrbxd.com/resized/film-poster/3/9/0/0/3/9/390039-john-wick-chapter-3-parabellum-0-230-0-345-crop.jpg?v=589aeaad00,2024-12-12
The Curious Case of Benjamin Button,David Fincher,Romance,Drama,Brad Pitt,2008,3.6,emilia,4.0,tag yourself i'm the lesbian who wanted to sleep with cate blanchett,https://a.ltrbxd.com/resized/sm/upload/yh/ob/ip/lw/gjMR102u5hPdIAWX7O2rim8ZWgA-0-230-0-345-crop.jpg?v=3beffc5097,2024-12-13
The Curious Case of Benjamin Button,David Fincher,Romance,Drama,Brad Pitt,2008,3.6,abigail.,4.0,dermatologists HATE him,https://a.ltrbxd.com/resized/sm/upload/yh/ob/ip/lw/gjMR102u5hPdIAWX7O2rim8ZWgA-0-230-0-345-crop.jpg?v=3beffc5097,2024-12-13
Marie Antoinette,Sofia Coppola,History,Drama,Kirsten Dunst,2006,3.7,aaron,5.0,"she lived, served cake and cunt and then she died",https://a.ltrbxd.com/resized/sm/upload/k7/u1/3i/lu/xOdzoe3tC8X1v7M2Z86sdfjpVrO-0-230-0-345-crop.jpg?v=4b6cfecbaf,2024-12-14
Guillermo del Toro's Pinocchio,Mark Gustafson,Animation,Drama,Ewan McGregor,2022,4.0,Jay,4.0,all rise for the anti-fascist pinocchio,https://a.ltrbxd.com/resized/film-poster/4/8/4/2/6/3/484263-guillermo-del-toro-s-pinocchio-0-230-0-345-crop.jpg?v=1408b5602c,2024-12-15
Guillermo del Toro's Pinocchio,Mark Gustafson,Animation,Drama,Ewan McGregor,2022,4.0,leeza,3.5,came out of the film assuming cate blanchett voiced the ethereal deities representing life and death only to be bodied by the fact that she voiced the monkey that only makes monkey noises,https://a.ltrbxd.com/resized/film-poster/4/8/4/2/6/3/484263-guillermo-del-toro-s-pinocchio-0-230-0-345-crop.jpg?v=1408b5602c,2024-12-15
Guillermo del Toro's Pinocchio,Mark Gustafson,Animation,Drama,Ewan McGregor,2022,4.0,NicoPico,4.5,Guillermo’s big “fuck you” to Disney,https://a.ltrbxd.com/resized/film-poster/4/8/4/2/6/3/484263-guillermo-del-toro-s-pinocchio-0-230-0-345-crop.jpg?v=1408b5602c,2024-12-15
Anora,Sean Baker,Drama,Romance,Mikey Madison,2024,4.2,Sam,4.5,Sean Baker does for sex workers what Martin Scorsese did for Gangsters,https://a.ltrbxd.com/resized/film-poster/9/5/9/5/4/0/959540-anora-0-230-0-345-crop.jpg?v=9c632c1bbe,2024-12-16
Anora,Sean Baker,Drama,Romance,Mikey Madison,2024,4.2,ava adore,4.0,A terrifying tale of dating a mama’s boy,https://a.ltrbxd.com/resized/film-poster/9/5/9/5/4/0/959540-anora-0-230-0-345-crop.jpg?v=9c632c1bbe,2024-12-16
Anora,Sean Baker,Drama,Romance,Mikey Madison,2024,4.2,zoë rose bryant,5.0,the funniest movie that also makes me want to kill myself,https://a.ltrbxd.com/resized/film-poster/9/5/9/5/4/0/959540-anora-0-230-0-345-crop.jpg?v=9c632c1bbe,2024-12-16
Come and See,Elem Klimov,War,Drama,Aleksei Kravchenko,1985,4.6,cameron fetter,5.0,as soon as this film ended i went online and enlisted in the US army. no child will ever suffer like this again on my watch,https://a.ltrbxd.com/resized/film-poster/3/6/1/9/2/36192-come-and-see-0-230-0-345-crop.jpg?v=741b0269bb,2024-12-17
Come and See,Elem Klimov,War,Drama,Aleksei Kravchenko,1985,4.6,IHE,5.0,What a horrible nightmare!,https://a.ltrbxd.com/resized/film-poster/3/6/1/9/2/36192-come-and-see-0-230-0-345-crop.jpg?v=741b0269bb,2024-12-17
The Princess Diaries,Garry Marshall,Comedy,Family,Anne Hathaway,2001,3.7,deah,3.0,LILLY MOSKOVITZ WAS THE FAKEST FRIEND EVER HONESTLY FUCK THAT BITCH,https://a.ltrbxd.com/resized/sm/upload/5w/kf/y1/r9/89CTU3plfKw6mGpzkLmdQkHHLeS-0-230-0-345-crop.jpg?v=66ee5d3a6c,2024-12-18
The Princess Diaries,Garry Marshall,Comedy,Family,Anne Hathaway,2001,3.7,samantha,4.0,feminism didn’t exist until mia hit that baseball directly at josh bryant,https://a.ltrbxd.com/resized/sm/upload/5w/kf/y1/r9/89CTU3plfKw6mGpzkLmdQkHHLeS-0-230-0-345-crop.jpg?v=66ee5d3a6c,2024-12-18
The Princess Diaries,Garry Marshall,Comedy,Family,Anne Hathaway,2001,3.7,allison,5.0,that bitch lilly telling mia she should GET OVER HER DAD DYING after TWO MONTHS... electric chair,https://a.ltrbxd.com/resized/sm/upload/5w/kf/y1/r9/89CTU3plfKw6mGpzkLmdQkHHLeS-0-230-0-345-crop.jpg?v=66ee5d3a6c,2024-12-18
The Edge of Seventeen,Kelly Fremon Craig,Drama,Comedy,Hailee Steinfeld,2016,3.5,cinéfila... 🕯️,5.0,"a movie about a melodramatic, jealous, self-hating, pretentious young girl who wants to die... can't believe my life has been plagiarized like this!",https://a.ltrbxd.com/resized/film-poster/3/1/1/8/9/4/311894-the-edge-of-seventeen-0-230-0-345-crop.jpg?v=2bd20dc1af,2024-12-19
The Edge of Seventeen,Kelly Fremon Craig,Drama,Comedy,Hailee Steinfeld,2016,3.5,cinéfila... 🕯️,5.0,"you know, ever since we were little, i would get this feeling like... like i'm floating outside of my body, looking down at myself... and i hate what i see... how i'm acting, the way i sound. and i don't know how to change it. and i'm so scared that the feeling is never gonna go away.
this movie may not be objectively perfect, but it's exactly what i need.",https://a.ltrbxd.com/resized/film-poster/3/1/1/8/9/4/311894-the-edge-of-seventeen-0-230-0-345-crop.jpg?v=2bd20dc1af,2024-12-19
The Edge of Seventeen,Kelly Fremon Craig,Drama,Comedy,Hailee Steinfeld,2016,3.5,Marian,4.0,why does everyone in this movie own a pool,https://a.ltrbxd.com/resized/film-poster/3/1/1/8/9/4/311894-the-edge-of-seventeen-0-230-0-345-crop.jpg?v=2bd20dc1af,2024-12-19
"The Good, the Bad and the Ugly",Sergio Leone,Western,,Clint Eastwood,1966,4.5,#1 gizmo fan,5.0,this movie is cinematic sex,https://a.ltrbxd.com/resized/film-poster/5/1/6/6/6/51666-the-good-the-bad-and-the-ugly-0-230-0-345-crop.jpg?v=9474a84e63,2024-12-20
"The Good, the Bad and the Ugly",Sergio Leone,Western,,Clint Eastwood,1966,4.5,Karsten,4.5,gotta be the best ending of all time,https://a.ltrbxd.com/resized/film-poster/5/1/6/6/6/51666-the-good-the-bad-and-the-ugly-0-230-0-345-crop.jpg?v=9474a84e63,2024-12-20
"The Good, the Bad and the Ugly",Sergio Leone,Western,,Clint Eastwood,1966,4.5,oleff,4.5,i cannot believe ennio morricone saw the scene of tuco running around the graveyard for 4 minutes and decided to make the best piece of score ever,https://a.ltrbxd.com/resized/film-poster/5/1/6/6/6/51666-the-good-the-bad-and-the-ugly-0-230-0-345-crop.jpg?v=9474a84e63,2024-12-20
But I'm a Cheerleader,Jamie Babbit,Romance,Comedy,Natasha Lyonne,1999,4.0,bri,4.0,"where's rupaul's oscar for the line ""i myself was once a gay""",https://a.ltrbxd.com/resized/film-poster/3/8/8/0/0/38800-but-i-m-a-cheerleader-0-230-0-345-crop.jpg?v=fb07442029,2024-12-21
But I'm a Cheerleader,Jamie Babbit,Romance,Comedy,Natasha Lyonne,1999,4.0,meg,5.0,"""i'm a vegetarian"" [everyone nods knowingly]",https://a.ltrbxd.com/resized/film-poster/3/8/8/0/0/38800-but-i-m-a-cheerleader-0-230-0-345-crop.jpg?v=fb07442029,2024-12-21
But I'm a Cheerleader,Jamie Babbit,Romance,Comedy,Natasha Lyonne,1999,4.0,evan,4.0,"Michelle Williams shows up for a few minutes.
Julie Delpy is credited as ""Lipstick Lesbian.""
RuPaul plays an ""ex-gay.""
No more explanation should be needed.",https://a.ltrbxd.com/resized/film-poster/3/8/8/0/0/38800-but-i-m-a-cheerleader-0-230-0-345-crop.jpg?v=fb07442029,2024-12-21
Snowpiercer,Bong Joon-ho,Drama,Science Fiction,Chris Evans,2013,3.7,demi adejuyigbe,4.0,I wish Tilda Swinton did more comedy. Doesn’t even have to be on a train if she wants,https://a.ltrbxd.com/resized/film-poster/8/8/4/8/8/88488-snowpiercer-0-230-0-345-crop.jpg?v=93b9024162,2024-12-22
Snowpiercer,Bong Joon-ho,Drama,Science Fiction,Chris Evans,2013,3.7,Matt Singer,4.5,The best Captain America movie of the year.,https://a.ltrbxd.com/resized/film-poster/8/8/4/8/8/88488-snowpiercer-0-230-0-345-crop.jpg?v=93b9024162,2024-12-22
Snowpiercer,Bong Joon-ho,Drama,Science Fiction,Chris Evans,2013,3.7,andrea🌹,3.5,"i was born in the wrong generation 😣😩 i wish i lived in 2031, when humans were mostly extinct and the proletariat revolted against the aristocracy 😞✊✊",https://a.ltrbxd.com/resized/film-poster/8/8/4/8/8/88488-snowpiercer-0-230-0-345-crop.jpg?v=93b9024162,2024-12-22
M3GAN,Gerard Johnstone,Horror,Science Fiction,Allison Williams,2022,2.8,hollie amanda,2.5,"GA5L1GHT
GAT3K33P
G1RLB0T",https://a.ltrbxd.com/resized/film-poster/4/6/5/6/4/9/465649-m3gan-0-230-0-345-crop.jpg?v=e0df89bac5,2024-12-23
M3GAN,Gerard Johnstone,Horror,Science Fiction,Allison Williams,2022,2.8,ram<3,3.5,"she really thinks ""Titanium"" is a lullaby",https://a.ltrbxd.com/resized/film-poster/4/6/5/6/4/9/465649-m3gan-0-230-0-345-crop.jpg?v=e0df89bac5,2024-12-23
Minari,Lee Isaac Chung,Drama,,Steven Yeun,2020,4.1,˗ˏˋ suspirliam ˊˎ˗,4.5,and the academy award goes to alan kim in his little cowboy boots,https://a.ltrbxd.com/resized/film-poster/5/4/2/4/4/9/542449-minari-0-230-0-345-crop.jpg?v=29fbd9f379,2024-12-24
Evil Dead Rise,Lee Cronin,Horror,Thriller,Lily Sullivan,2023,3.2,24framesofnick,4.5,Me one microsecond without the zaza,https://a.ltrbxd.com/resized/film-poster/6/3/6/7/6/1/636761-evil-dead-rise-0-230-0-345-crop.jpg?v=51a7fe0b29,2024-12-25
Evil Dead Rise,Lee Cronin,Horror,Thriller,Lily Sullivan,2023,3.2,aaron,4.0,strong contender for best title card of all time really,https://a.ltrbxd.com/resized/film-poster/6/3/6/7/6/1/636761-evil-dead-rise-0-230-0-345-crop.jpg?v=51a7fe0b29,2024-12-25
Sicario,Denis Villeneuve,Action,Thriller,Emily Blunt,2015,4.0,Erik 🎼,5.0,god said let there be light and roger deakins said wait for my cue,https://a.ltrbxd.com/resized/film-poster/1/9/7/6/2/8/197628-sicario-0-230-0-345-crop.jpg?v=06d4163bb2,2024-12-26
Sicario,Denis Villeneuve,Action,Thriller,Emily Blunt,2015,4.0,gabriel guimarães?,5.0,The best episode of Narcos I have ever seen.,https://a.ltrbxd.com/resized/film-poster/1/9/7/6/2/8/197628-sicario-0-230-0-345-crop.jpg?v=06d4163bb2,2024-12-26
Bird Box,Susanne Bier,Thriller,Drama,Sandra Bullock,2018,2.9,sree,2.5,who the fuck wants to live so bad,https://a.ltrbxd.com/resized/film-poster/3/4/0/2/0/2/340202-bird-box-0-230-0-345-crop.jpg?v=865f10f90a,2024-12-27
Bird Box,Susanne Bier,Thriller,Drama,Sandra Bullock,2018,2.9,˗ˏˋzoee´ˎ˗,3.0,they did sarah paulson so dirty making her a horse girl like that :/,https://a.ltrbxd.com/resized/film-poster/3/4/0/2/0/2/340202-bird-box-0-230-0-345-crop.jpg?v=865f10f90a,2024-12-27
Bird Box,Susanne Bier,Thriller,Drama,Sandra Bullock,2018,2.9,Jay,3.0,huge moment for the visual impaired,https://a.ltrbxd.com/resized/film-poster/3/4/0/2/0/2/340202-bird-box-0-230-0-345-crop.jpg?v=865f10f90a,2024-12-27
Room,Lenny Abrahamson,Drama,Thriller,Brie Larson,2015,4.0,andrea🌹,4.0,my mom saw me smiling at my phone so she asked me if i was talking to some boy but really i was in the imdb page for this movie reading about how jacob tremblay could not bring himself to scream at brie larson and how one of the first questions he asked her was if she liked star wars,https://a.ltrbxd.com/resized/sm/upload/19/uq/1o/de/eqFckcHuFCT1FrzLOAvXBb4jHwq-0-230-0-345-crop.jpg?v=04679b709c,2024-12-28
Room,Lenny Abrahamson,Drama,Thriller,Brie Larson,2015,4.0,alice,4.0,real talk someone give that policewoman a raise,https://a.ltrbxd.com/resized/sm/upload/19/uq/1o/de/eqFckcHuFCT1FrzLOAvXBb4jHwq-0-230-0-345-crop.jpg?v=04679b709c,2024-12-28
Room,Lenny Abrahamson,Drama,Thriller,Brie Larson,2015,4.0,Lucy,5.0,i cried so much that i'm now dying from dehydration,https://a.ltrbxd.com/resized/sm/upload/19/uq/1o/de/eqFckcHuFCT1FrzLOAvXBb4jHwq-0-230-0-345-crop.jpg?v=04679b709c,2024-12-28
A Nightmare on Elm Street,Wes Craven,Horror,,Heather Langenkamp,1984,3.7,dion🌹,5.0,it’s johnny depp in a crop top for me,https://a.ltrbxd.com/resized/film-poster/5/1/7/0/8/51708-a-nightmare-on-elm-street-0-230-0-345-crop.jpg?v=659352ad1f,2024-12-29
A Nightmare on Elm Street,Wes Craven,Horror,,Heather Langenkamp,1984,3.7,adambolt,4.0,the audacity of my brother to fall asleep during this,https://a.ltrbxd.com/resized/film-poster/5/1/7/0/8/51708-a-nightmare-on-elm-street-0-230-0-345-crop.jpg?v=659352ad1f,2024-12-29
A Nightmare on Elm Street,Wes Craven,Horror,,Heather Langenkamp,1984,3.7,MarMar,3.5,I wouldn't last 10 minutes in this franchise. Sleeping is literally one of my hobbies,https://a.ltrbxd.com/resized/film-poster/5/1/7/0/8/51708-a-nightmare-on-elm-street-0-230-0-345-crop.jpg?v=659352ad1f,2024-12-29
Brave,Mark Andrews,Comedy,Animation,Kelly Macdonald,2012,3.4,sun,3.0,Lady Bird for kids,https://a.ltrbxd.com/resized/sm/upload/ct/de/cg/m1/tZhun7eLdyGv9nMJS9YTyOXeOCb-0-230-0-345-crop.jpg?v=31b29a5693,2024-12-30
Brave,Mark Andrews,Comedy,Animation,Kelly Macdonald,2012,3.4,˗ˏˋ suspirliam ˊˎ˗,4.5,AYE THIS FILM HAS NAE BUSINESS BEING THIS SLEPT ON IT’S SO UNDERRATED WHEN WILL YE ALL SHOW IT THE LOVE THAT IT DESERVES,https://a.ltrbxd.com/resized/sm/upload/ct/de/cg/m1/tZhun7eLdyGv9nMJS9YTyOXeOCb-0-230-0-345-crop.jpg?v=31b29a5693,2024-12-30
Brave,Mark Andrews,Comedy,Animation,Kelly Macdonald,2012,3.4,ty,5.0,Criminally (and I cannot stress this enough) underrated,https://a.ltrbxd.com/resized/sm/upload/ct/de/cg/m1/tZhun7eLdyGv9nMJS9YTyOXeOCb-0-230-0-345-crop.jpg?v=31b29a5693,2024-12-30
Carol,Todd Haynes,Romance,Drama,Cate Blanchett,2015,4.0,sree,5.0,they seem to be very good friends,https://a.ltrbxd.com/resized/film-poster/1/8/2/1/4/2/182142-carol-0-230-0-345-crop.jpg?v=41ac88b68e,2024-12-31
Carol,Todd Haynes,Romance,Drama,Cate Blanchett,2015,4.0,shay,4.5,what kind of fucking name is harge,https://a.ltrbxd.com/resized/film-poster/1/8/2/1/4/2/182142-carol-0-230-0-345-crop.jpg?v=41ac88b68e,2024-12-31
The Blair Witch Project,Daniel Myrick,Mystery,Horror,Rei Hance,1999,3.3,meg,2.5,it took me twenty additional minutes to finish this because about halfway through my television turned itself off and i just thought they'd put the camera in their pocket or something.,https://a.ltrbxd.com/resized/film-poster/5/0/1/5/9/50159-the-blair-witch-project-0-230-0-345-crop.jpg?v=05594b24b0,2025-01-01
The Blair Witch Project,Daniel Myrick,Mystery,Horror,Rei Hance,1999,3.3,matt lynch,3.5,"It's maybe good that these guys got lost and eaten or whatever, because before stuff starts going wrong it seems like their documentary was probably going to suck.",https://a.ltrbxd.com/resized/film-poster/5/0/1/5/9/50159-the-blair-witch-project-0-230-0-345-crop.jpg?v=05594b24b0,2025-01-01
The Blair Witch Project,Daniel Myrick,Mystery,Horror,Rei Hance,1999,3.3,russman,2.0,"With how annoying these characters were, I was rooting for the witch",https://a.ltrbxd.com/resized/film-poster/5/0/1/5/9/50159-the-blair-witch-project-0-230-0-345-crop.jpg?v=05594b24b0,2025-01-01
Alice in Wonderland,Tim Burton,Family,Fantasy,Mia Wasikowska,2010,3.1,˗ˏˋ suspirliam ˊˎ˗,3.5,i think this film is actually pretty neat and i should be allowed to say that,https://a.ltrbxd.com/resized/sm/upload/qp/te/tw/3j/alice-in-wonderland-original-0-230-0-345-crop.jpg?v=aeea07bfc9,2025-01-02
Alice in Wonderland,Tim Burton,Family,Fantasy,Mia Wasikowska,2010,3.1,olivia 🧸🍊,3.0,"“In case you haven’t noticed, I’m weird. I’m a weirdo. I don’t fit in. And I don’t want to fit in. Have you ever seen me without this stupid hat on? That’s weird.”",https://a.ltrbxd.com/resized/sm/upload/qp/te/tw/3j/alice-in-wonderland-original-0-230-0-345-crop.jpg?v=aeea07bfc9,2025-01-02
Alice in Wonderland,Tim Burton,Family,Fantasy,Mia Wasikowska,2010,3.1,David Sims,0.5,The worst-looking movie ever made,https://a.ltrbxd.com/resized/sm/upload/qp/te/tw/3j/alice-in-wonderland-original-0-230-0-345-crop.jpg?v=aeea07bfc9,2025-01-02
Grease,Randal Kleiser,Comedy,Romance,Olivia Newton-John,1978,3.5,‮🐌‬,4.0,danny lowkey gay asf,https://a.ltrbxd.com/resized/sm/upload/uw/jl/ie/y3/grease-0-230-0-345-crop.jpg?v=1e90cafd49,2025-01-03
Grease,Randal Kleiser,Comedy,Romance,Olivia Newton-John,1978,3.5,eleanor🌞,5.0,the feminism leaving my body as Sandy changes everything about herself to be with a dude but looks really hot in a leather catsuit so it’s fine,https://a.ltrbxd.com/resized/sm/upload/uw/jl/ie/y3/grease-0-230-0-345-crop.jpg?v=1e90cafd49,2025-01-03
Boyhood,Richard Linklater,Drama,,Ellar Coltrane,2014,3.8,yazz! *･ﾟ✧,4.0,ethan hawke gets hotter as this goes on,https://a.ltrbxd.com/resized/sm/upload/xi/gm/ev/iu/eKi4e5zXhQKs0De4xu5AAMvu376-0-230-0-345-crop.jpg?v=550c14e234,2025-01-04
The Terminator,James Cameron,Thriller,Action,Arnold Schwarzenegger,1984,3.9,Karsten,3.0,How can something be so fun yet so boring at the same time.,https://a.ltrbxd.com/resized/sm/upload/g2/2g/f0/6b/the-terminator-original-0-230-0-345-crop.jpg?v=677a47d94a,2025-01-05
The Terminator,James Cameron,Thriller,Action,Arnold Schwarzenegger,1984,3.9,comrade_yui,5.0,james cameron writes dialogue as if he's never talked to another human being in his entire life,https://a.ltrbxd.com/resized/sm/upload/g2/2g/f0/6b/the-terminator-original-0-230-0-345-crop.jpg?v=677a47d94a,2025-01-05
